SEP=;
y;Ux;Ux_RESID
-4.000000;-0.288335;-0.298793
-4.019500;-0.288487;-0.298945
-4.019500;-0.288487;-0.298945
-5.098962;-0.309496;-0.319954
-5.098962;-0.309496;-0.319954
-5.815086;-0.330860;-0.341319
-5.815086;-0.330860;-0.341319
-6.180468;-0.339843;-0.350302
-6.180468;-0.339843;-0.350302
-6.597485;-0.346100;-0.356558
-6.597485;-0.346100;-0.356558
-7.246656;-0.348460;-0.358918
-7.246656;-0.348460;-0.358918
-7.856699;-0.344125;-0.354583
-7.856699;-0.344125;-0.354583
-8.291422;-0.338412;-0.348870
-8.291422;-0.338412;-0.348870
-8.685511;-0.332433;-0.342892
-8.685511;-0.332433;-0.342892
-9.319146;-0.322842;-0.333301
-9.319146;-0.322842;-0.333301
-10.089521;-0.313135;-0.323594
-10.089521;-0.313135;-0.323594
-10.323654;-0.310255;-0.320714
-10.323654;-0.310255;-0.320714
-10.503056;-0.307992;-0.318450
-10.503056;-0.307992;-0.318450
-11.313500;-0.300351;-0.310809
-11.313500;-0.300351;-0.310809
-12.196008;-0.294618;-0.305077
-12.196008;-0.294618;-0.305077
-12.280544;-0.294278;-0.304737
-12.280544;-0.294278;-0.304737
-12.398760;-0.293407;-0.303866
-12.398760;-0.293407;-0.303866
-13.224032;-0.283660;-0.294118
-13.224032;-0.283660;-0.294118
-13.819376;-0.260671;-0.271130
-13.819376;-0.260671;-0.271130
-14.100000;-0.242486;-0.252945
-14.100000;-0.242486;-0.252945
-15.140184;-0.203053;-0.213511
-15.140184;-0.203053;-0.213511
-15.140943;-0.203020;-0.213478
-15.140943;-0.203020;-0.213478
-15.141792;-0.202986;-0.213445
-15.141792;-0.202986;-0.213445
-16.228299;-0.159635;-0.170093
-16.228299;-0.159635;-0.170093
-16.902449;-0.136642;-0.147100
-16.902449;-0.136642;-0.147100
-17.194479;-0.127315;-0.137773
-17.194479;-0.127315;-0.137773
-17.598199;-0.113823;-0.124282
-17.598199;-0.113823;-0.124282
-18.145011;-0.096022;-0.106481
-18.145011;-0.096022;-0.106481
-18.542270;-0.082976;-0.093434
-18.542270;-0.082976;-0.093434
-19.085397;-0.065086;-0.075545
-19.085397;-0.065086;-0.075545
-19.825628;-0.039617;-0.050076
-19.825628;-0.039617;-0.050076
-20.020520;-0.032326;-0.042785
-20.020520;-0.032326;-0.042785
-20.166296;-0.026808;-0.037266
-20.166296;-0.026808;-0.037266
-20.952767;0.009692;-0.000767
-20.952767;0.009692;-0.000767
-21.576470;0.009674;-0.000785
-21.576470;0.009674;-0.000785
-21.818446;0.009666;-0.000793
-21.818446;0.009666;-0.000793
