SEP=;
y;Uy;Uy_RESID
4.130000;-0.000823;-0.000892
4.128496;-0.000823;-0.000892
4.128496;-0.000823;-0.000892
2.250000;-0.000708;-0.000778
2.250000;-0.000708;-0.000778
2.247898;-0.000708;-0.000778
2.247898;-0.000708;-0.000778
0.887431;-0.000652;-0.000721
0.887431;-0.000652;-0.000721
-0.390433;-0.000597;-0.000666
-0.390433;-0.000597;-0.000666
-0.474084;-0.000594;-0.000664
-0.474084;-0.000594;-0.000664
-0.562105;-0.000592;-0.000661
-0.562105;-0.000592;-0.000661
-1.834546;-0.000550;-0.000620
-1.834546;-0.000550;-0.000620
-3.039742;-0.000514;-0.000583
-3.039742;-0.000514;-0.000583
-3.192650;-0.000509;-0.000579
-3.192650;-0.000509;-0.000579
-3.351062;-0.000504;-0.000573
-3.351062;-0.000504;-0.000573
-4.549113;-0.000480;-0.000549
-4.549113;-0.000480;-0.000549
-5.705690;-0.000460;-0.000529
-5.705690;-0.000460;-0.000529
-5.902650;-0.000456;-0.000526
-5.902650;-0.000456;-0.000526
-6.102799;-0.000453;-0.000522
-6.102799;-0.000453;-0.000522
-7.254409;-0.000435;-0.000505
-7.254409;-0.000435;-0.000505
-8.389782;-0.000420;-0.000490
-8.389782;-0.000420;-0.000490
-8.603346;-0.000415;-0.000485
-8.603346;-0.000415;-0.000485
-8.816339;-0.000408;-0.000477
-8.816339;-0.000408;-0.000477
-9.950547;-0.000376;-0.000446
-9.950547;-0.000376;-0.000446
-11.087137;-0.000354;-0.000423
-11.087137;-0.000354;-0.000423
-11.292485;-0.000352;-0.000421
-11.292485;-0.000352;-0.000421
-11.496568;-0.000348;-0.000418
-11.496568;-0.000348;-0.000418
-12.627007;-0.000325;-0.000394
-12.627007;-0.000325;-0.000394
-13.749521;-0.000311;-0.000380
-13.749521;-0.000311;-0.000380
-13.929591;-0.000309;-0.000378
-13.929591;-0.000309;-0.000378
-14.132754;-0.000304;-0.000374
-14.132754;-0.000304;-0.000374
-15.200000;-0.000274;-0.000343
-15.200000;-0.000274;-0.000343
-16.148404;-0.000230;-0.000299
-16.148404;-0.000230;-0.000299
-16.392473;-0.000226;-0.000295
-16.392473;-0.000226;-0.000295
-16.674279;-0.000219;-0.000289
-16.674279;-0.000219;-0.000289
-17.585497;-0.000246;-0.000315
-17.585497;-0.000246;-0.000315
-18.360788;-0.000218;-0.000287
-18.360788;-0.000218;-0.000287
-18.779646;-0.000195;-0.000264
-18.779646;-0.000195;-0.000264
-19.283093;-0.000150;-0.000220
-19.283093;-0.000150;-0.000220
-19.979536;-0.000142;-0.000212
-19.979536;-0.000142;-0.000212
-20.537656;-0.000136;-0.000205
-20.537656;-0.000136;-0.000205
-21.183218;-0.000094;-0.000163
-21.183218;-0.000094;-0.000163
-21.976427;-0.000013;-0.000082
-21.976427;-0.000013;-0.000082
-22.377478;0.000052;-0.000018
-22.377478;0.000052;-0.000018
-22.651953;0.000083;0.000014
-22.651953;0.000083;0.000014
-23.576990;0.000047;-0.000023
-23.576990;0.000047;-0.000023
-24.203853;0.000055;-0.000014
-24.203853;0.000055;-0.000014
-24.676156;0.000060;-0.000010
-24.676156;0.000060;-0.000010
-25.160576;0.000056;-0.000013
-25.160576;0.000056;-0.000013
-25.610502;0.000056;-0.000013
-25.610502;0.000056;-0.000013
-26.280367;0.000056;-0.000014
-26.280367;0.000056;-0.000014
-27.299743;0.000056;-0.000014
-27.299743;0.000056;-0.000014
-27.862565;0.000055;-0.000014
-27.862565;0.000055;-0.000014
-28.516086;0.000055;-0.000014
-28.516086;0.000055;-0.000014
-29.465044;0.000056;-0.000014
-29.465044;0.000056;-0.000014
-30.117968;0.000056;-0.000014
-30.117968;0.000056;-0.000014
-31.444047;0.000056;-0.000013
-31.444047;0.000056;-0.000013
-33.553789;0.000057;-0.000012
-33.553789;0.000057;-0.000012
-33.781667;0.000058;-0.000012
-33.781667;0.000058;-0.000012
-33.967609;0.000058;-0.000012
-33.967609;0.000058;-0.000012
-36.100729;0.000059;-0.000011
-36.100729;0.000059;-0.000011
-38.405891;0.000060;-0.000009
-38.405891;0.000060;-0.000009
-38.626015;0.000060;-0.000009
-38.626015;0.000060;-0.000009
-38.856703;0.000060;-0.000009
-38.856703;0.000060;-0.000009
-41.332242;0.000062;-0.000008
-41.332242;0.000062;-0.000008
-44.195054;0.000063;-0.000006
-44.195054;0.000063;-0.000006
-44.227998;0.000063;-0.000006
-44.227998;0.000063;-0.000006
-44.256339;0.000063;-0.000006
-44.256339;0.000063;-0.000006
-47.220356;0.000065;-0.000004
-47.220356;0.000065;-0.000004
-50.257702;0.000066;-0.000003
-50.257702;0.000066;-0.000003
-50.519428;0.000066;-0.000003
-50.519428;0.000066;-0.000003
-50.768391;0.000067;-0.000003
-50.768391;0.000067;-0.000003
-54.080959;0.000068;-0.000001
-54.080959;0.000068;-0.000001
-57.592537;0.000069;-0.000001
-57.592537;0.000069;-0.000001
-58.107099;0.000069;-0.000001
-58.107099;0.000069;-0.000001
-58.739016;0.000069;-0.000001
-58.739016;0.000069;-0.000001
-62.333120;0.000069;-0.000000
-62.333120;0.000069;-0.000000
-64.867893;0.000069;-0.000001
-64.867893;0.000069;-0.000001
-66.876290;0.000069;-0.000001
-66.876290;0.000069;-0.000001
-70.141192;0.000068;-0.000001
-70.141192;0.000068;-0.000001
-71.699274;0.000068;-0.000001
-71.699274;0.000068;-0.000001
-72.701084;0.000068;-0.000001
-72.701084;0.000068;-0.000001
-76.737580;0.000068;-0.000002
-76.737580;0.000068;-0.000002
-81.343528;0.000067;-0.000003
-81.343528;0.000067;-0.000003
-82.000000;0.000067;-0.000003
-82.000000;0.000067;-0.000003
-82.595573;0.000067;-0.000002
-82.595573;0.000067;-0.000002
-87.000001;0.000068;-0.000001
