SEP=;
y;Uy;Uy_RESID
5.000000;-0.097057;-0.095647
3.895396;-0.097130;-0.095720
3.895396;-0.097130;-0.095720
3.762319;-0.097087;-0.095677
3.762319;-0.097087;-0.095677
2.250000;-0.090291;-0.088881
2.250000;-0.090291;-0.088881
0.790251;-0.084200;-0.082790
0.790251;-0.084200;-0.082790
-0.647487;-0.079250;-0.077840
-0.647487;-0.079250;-0.077840
-2.063545;-0.073266;-0.071857
-2.063545;-0.073266;-0.071857
-3.458252;-0.070145;-0.068735
-3.458252;-0.070145;-0.068735
-4.831928;-0.062929;-0.061519
-4.831928;-0.062929;-0.061519
-6.184891;-0.058985;-0.057575
-6.184891;-0.058985;-0.057575
-7.517454;-0.054896;-0.053486
-7.517454;-0.054896;-0.053486
-8.829923;-0.049959;-0.048550
-8.829923;-0.049959;-0.048550
-10.122602;-0.045093;-0.043683
-10.122602;-0.045093;-0.043683
-11.395789;-0.040660;-0.039250
-11.395789;-0.040660;-0.039250
-12.649778;-0.035362;-0.033952
-12.649778;-0.035362;-0.033952
-13.884858;-0.030160;-0.028750
-13.884858;-0.030160;-0.028750
-15.101316;-0.024998;-0.023588
-15.101316;-0.024998;-0.023588
-16.189046;-0.021307;-0.019897
-16.189046;-0.021307;-0.019897
-17.083756;-0.018567;-0.017157
-17.083756;-0.018567;-0.017157
-17.279246;-0.017919;-0.016509
-17.279246;-0.017919;-0.016509
-17.514282;-0.017073;-0.015663
-17.514282;-0.017073;-0.015663
-18.372099;-0.014387;-0.012977
-18.372099;-0.014387;-0.012977
-19.073400;-0.012239;-0.010830
-19.073400;-0.012239;-0.010830
-19.468593;-0.011074;-0.009664
-19.468593;-0.011074;-0.009664
-19.941527;-0.009747;-0.008337
-19.941527;-0.009747;-0.008337
-20.568860;-0.008110;-0.006700
-20.568860;-0.008110;-0.006700
-21.074240;-0.006732;-0.005322
-21.074240;-0.006732;-0.005322
-21.670719;-0.005162;-0.003752
-21.670719;-0.005162;-0.003752
-22.374091;-0.003667;-0.002257
-22.374091;-0.003667;-0.002257
-22.751853;-0.002913;-0.001503
-22.751853;-0.002913;-0.001503
-23.021223;-0.002388;-0.000978
-23.021223;-0.002388;-0.000978
-23.751695;-0.001504;-0.000094
-23.751695;-0.001504;-0.000094
-24.499876;-0.001208;0.000202
-24.499876;-0.001208;0.000202
-24.533178;-0.001211;0.000199
-24.533178;-0.001211;0.000199
-25.096865;-0.001215;0.000195
-25.096865;-0.001215;0.000195
-25.188658;-0.001215;0.000194
-25.188658;-0.001215;0.000194
-26.108320;-0.001226;0.000184
-26.108320;-0.001226;0.000184
-26.499354;-0.001231;0.000179
-26.499354;-0.001231;0.000179
-27.379651;-0.001241;0.000169
-27.379651;-0.001241;0.000169
-28.329319;-0.001251;0.000159
-28.329319;-0.001251;0.000159
-28.995251;-0.001257;0.000152
-28.995251;-0.001257;0.000152
-30.095558;-0.001268;0.000142
-30.095558;-0.001268;0.000142
-30.646007;-0.001273;0.000136
-30.646007;-0.001273;0.000136
-31.790955;-0.001285;0.000125
-31.790955;-0.001285;0.000125
-32.317829;-0.001290;0.000120
-32.317829;-0.001290;0.000120
-33.403053;-0.001301;0.000109
-33.403053;-0.001301;0.000109
-34.053424;-0.001308;0.000102
-34.053424;-0.001308;0.000102
-35.069774;-0.001318;0.000092
-35.069774;-0.001318;0.000092
-36.803331;-0.001334;0.000076
-36.803331;-0.001334;0.000076
-37.620266;-0.001341;0.000068
-37.620266;-0.001341;0.000068
-38.468026;-0.001349;0.000061
-38.468026;-0.001349;0.000061
-40.181927;-0.001362;0.000048
-40.181927;-0.001362;0.000048
-41.809018;-0.001374;0.000036
-41.809018;-0.001374;0.000036
-42.754050;-0.001380;0.000029
-42.754050;-0.001380;0.000029
-43.753512;-0.001387;0.000023
-43.753512;-0.001387;0.000023
-45.331245;-0.001395;0.000015
-45.331245;-0.001395;0.000015
-46.818056;-0.001403;0.000007
-46.818056;-0.001403;0.000007
-47.912419;-0.001409;0.000001
-47.912419;-0.001409;0.000001
-49.067708;-0.001415;-0.000005
-49.067708;-0.001415;-0.000005
-50.494094;-0.001421;-0.000011
-50.494094;-0.001421;-0.000011
-51.728414;-0.001427;-0.000017
-51.728414;-0.001427;-0.000017
-52.953309;-0.001432;-0.000022
-52.953309;-0.001432;-0.000022
-55.756740;-0.001445;-0.000035
-55.756740;-0.001445;-0.000035
-56.586727;-0.001448;-0.000038
-56.586727;-0.001448;-0.000038
-57.922301;-0.001453;-0.000043
-57.922301;-0.001453;-0.000043
-61.715025;-0.001459;-0.000049
-61.715025;-0.001459;-0.000049
-65.406188;-0.001462;-0.000052
-65.406188;-0.001462;-0.000052
-66.811902;-0.001462;-0.000052
-66.811902;-0.001462;-0.000052
-68.241172;-0.001463;-0.000053
-68.241172;-0.001463;-0.000053
-71.889094;-0.001460;-0.000050
-71.889094;-0.001460;-0.000050
-75.485427;-0.001454;-0.000044
-75.485427;-0.001454;-0.000044
-76.947922;-0.001450;-0.000040
-76.947922;-0.001450;-0.000040
-78.430287;-0.001448;-0.000038
-78.430287;-0.001448;-0.000038
-82.000000;-0.001444;-0.000034
-82.000000;-0.001444;-0.000034
-85.518459;-0.001433;-0.000023
-85.518459;-0.001433;-0.000023
-86.999935;-0.001428;-0.000018
-86.999935;-0.001428;-0.000018
-88.481422;-0.001423;-0.000013
-88.481422;-0.001423;-0.000013
-92.000000;-0.001410;0.000000
