SEP=;
y;Ux;Ux_RESID
4.130000;-0.020051;-0.037851
4.128496;-0.020051;-0.037851
4.128496;-0.020051;-0.037851
2.250000;-0.020022;-0.037822
2.250000;-0.020022;-0.037822
2.247898;-0.020022;-0.037822
2.247898;-0.020022;-0.037822
0.887431;-0.019897;-0.037697
0.887431;-0.019897;-0.037697
-0.390433;-0.020327;-0.038126
-0.390433;-0.020327;-0.038126
-0.474084;-0.020350;-0.038150
-0.474084;-0.020350;-0.038150
-0.562105;-0.020390;-0.038190
-0.562105;-0.020390;-0.038190
-1.834546;-0.021001;-0.038801
-1.834546;-0.021001;-0.038801
-3.039742;-0.021518;-0.039318
-3.039742;-0.021518;-0.039318
-3.192650;-0.021496;-0.039296
-3.192650;-0.021496;-0.039296
-3.351062;-0.021516;-0.039316
-3.351062;-0.021516;-0.039316
-4.549113;-0.021437;-0.039237
-4.549113;-0.021437;-0.039237
-5.705690;-0.022064;-0.039864
-5.705690;-0.022064;-0.039864
-5.902650;-0.022501;-0.040300
-5.902650;-0.022501;-0.040300
-6.102799;-0.022922;-0.040721
-6.102799;-0.022922;-0.040721
-7.254409;-0.024448;-0.042247
-7.254409;-0.024448;-0.042247
-8.389782;-0.025065;-0.042864
-8.389782;-0.025065;-0.042864
-8.603346;-0.024905;-0.042705
-8.603346;-0.024905;-0.042705
-8.816339;-0.024859;-0.042659
-8.816339;-0.024859;-0.042659
-9.950547;-0.025209;-0.043009
-9.950547;-0.025209;-0.043009
-11.087137;-0.025133;-0.042933
-11.087137;-0.025133;-0.042933
-11.292485;-0.024874;-0.042674
-11.292485;-0.024874;-0.042674
-11.496568;-0.024724;-0.042524
-11.496568;-0.024724;-0.042524
-12.627007;-0.023956;-0.041756
-12.627007;-0.023956;-0.041756
-13.749521;-0.022932;-0.040732
-13.749521;-0.022932;-0.040732
-13.929591;-0.022915;-0.040715
-13.929591;-0.022915;-0.040715
-14.132754;-0.022957;-0.040757
-14.132754;-0.022957;-0.040757
-15.200000;-0.020861;-0.038661
-15.200000;-0.020861;-0.038661
-16.148404;-0.015796;-0.033596
-16.148404;-0.015796;-0.033596
-16.392473;-0.014013;-0.031812
-16.392473;-0.014013;-0.031812
-16.674279;-0.012418;-0.030218
-16.674279;-0.012418;-0.030218
-17.585497;-0.007277;-0.025077
-17.585497;-0.007277;-0.025077
-18.360788;-0.003686;-0.021486
-18.360788;-0.003686;-0.021486
-18.779646;-0.002493;-0.020293
-18.779646;-0.002493;-0.020293
-19.283093;-0.001366;-0.019166
-19.283093;-0.001366;-0.019166
-19.979536;0.000996;-0.016804
-19.979536;0.000996;-0.016804
-20.537656;0.003024;-0.014776
-20.537656;0.003024;-0.014776
-21.183218;0.005371;-0.012428
-21.183218;0.005371;-0.012428
-21.976427;0.009146;-0.008654
-21.976427;0.009146;-0.008654
-22.377478;0.010011;-0.007788
-22.377478;0.010011;-0.007788
-22.651953;0.010712;-0.007087
-22.651953;0.010712;-0.007087
-23.576990;0.014073;-0.003727
-23.576990;0.014073;-0.003727
-24.203853;0.016296;-0.001504
-24.203853;0.016296;-0.001504
-24.676156;0.017924;0.000125
-24.676156;0.017924;0.000125
-25.160576;0.020010;0.002210
-25.160576;0.020010;0.002210
-25.610502;0.019988;0.002188
-25.610502;0.019988;0.002188
-26.280367;0.019952;0.002152
-26.280367;0.019952;0.002152
-27.299743;0.019898;0.002099
-27.299743;0.019898;0.002099
-27.862565;0.019870;0.002070
-27.862565;0.019870;0.002070
-28.516086;0.019834;0.002035
-28.516086;0.019834;0.002035
-29.465044;0.019782;0.001982
-29.465044;0.019782;0.001982
-30.117968;0.019744;0.001944
-30.117968;0.019744;0.001944
-31.444047;0.019669;0.001870
-31.444047;0.019669;0.001870
-33.553789;0.019559;0.001759
-33.553789;0.019559;0.001759
-33.781667;0.019548;0.001748
-33.781667;0.019548;0.001748
-33.967609;0.019539;0.001739
-33.967609;0.019539;0.001739
-36.100729;0.019441;0.001642
-36.100729;0.019441;0.001642
-38.405891;0.019328;0.001528
-38.405891;0.019328;0.001528
-38.626015;0.019318;0.001518
-38.626015;0.019318;0.001518
-38.856703;0.019308;0.001508
-38.856703;0.019308;0.001508
-41.332242;0.019218;0.001418
-41.332242;0.019218;0.001418
-44.195054;0.019121;0.001321
-44.195054;0.019121;0.001321
-44.227998;0.019120;0.001320
-44.227998;0.019120;0.001320
-44.256339;0.019119;0.001319
-44.256339;0.019119;0.001319
-47.220356;0.019034;0.001234
-47.220356;0.019034;0.001234
-50.257702;0.019013;0.001214
-50.257702;0.019013;0.001214
-50.519428;0.019011;0.001212
-50.519428;0.019011;0.001212
-50.768391;0.019008;0.001208
-50.768391;0.019008;0.001208
-54.080959;0.018967;0.001167
-54.080959;0.018967;0.001167
-57.592537;0.018781;0.000981
-57.592537;0.018781;0.000981
-58.107099;0.018738;0.000938
-58.107099;0.018738;0.000938
-58.739016;0.018677;0.000877
-58.739016;0.018677;0.000877
-62.333120;0.018431;0.000631
-62.333120;0.018431;0.000631
-64.867893;0.018463;0.000663
-64.867893;0.018463;0.000663
-66.876290;0.018437;0.000637
-66.876290;0.018437;0.000637
-70.141192;0.018457;0.000657
-70.141192;0.018457;0.000657
-71.699274;0.018526;0.000726
-71.699274;0.018526;0.000726
-72.701084;0.018546;0.000746
-72.701084;0.018546;0.000746
-76.737580;0.018602;0.000802
-76.737580;0.018602;0.000802
-81.343528;0.018346;0.000547
-81.343528;0.018346;0.000547
-82.000000;0.018318;0.000519
-82.000000;0.018318;0.000519
-82.595573;0.018286;0.000487
-82.595573;0.018286;0.000487
-87.000001;0.018055;0.000256
-87.000001;0.018055;0.000256
-91.404448;0.017830;0.000031
-91.404448;0.017830;0.000031
-92.000000;0.017800;0.000000
