SEP=;
y;Uy;Uy_RESID
4.130000;-0.054422;-0.061496
4.128496;-0.054432;-0.061507
4.128496;-0.054432;-0.061507
2.250000;-0.040171;-0.047245
2.250000;-0.040171;-0.047245
2.247898;-0.040156;-0.047230
2.247898;-0.040156;-0.047230
0.887431;-0.031529;-0.038603
0.887431;-0.031529;-0.038603
-0.390433;-0.024788;-0.031863
-0.390433;-0.024788;-0.031863
-0.474084;-0.024335;-0.031409
-0.474084;-0.024335;-0.031409
-0.562105;-0.023884;-0.030959
-0.562105;-0.023884;-0.030959
-1.834546;-0.018984;-0.026059
-1.834546;-0.018984;-0.026059
-3.039742;-0.016834;-0.023909
-3.039742;-0.016834;-0.023909
-3.192650;-0.016536;-0.023611
-3.192650;-0.016536;-0.023611
-3.351062;-0.016229;-0.023303
-3.351062;-0.016229;-0.023303
-4.549113;-0.014326;-0.021401
-4.549113;-0.014326;-0.021401
-5.705690;-0.012823;-0.019897
-5.705690;-0.012823;-0.019897
-5.902650;-0.012421;-0.019495
-5.902650;-0.012421;-0.019495
-6.102799;-0.011999;-0.019074
-6.102799;-0.011999;-0.019074
-7.254409;-0.009341;-0.016416
-7.254409;-0.009341;-0.016416
-8.389782;-0.007155;-0.014230
-8.389782;-0.007155;-0.014230
-8.603346;-0.006882;-0.013957
-8.603346;-0.006882;-0.013957
-8.816339;-0.006471;-0.013545
-8.816339;-0.006471;-0.013545
-9.950547;-0.004190;-0.011264
-9.950547;-0.004190;-0.011264
-11.087137;-0.002031;-0.009105
-11.087137;-0.002031;-0.009105
-11.292485;-0.001672;-0.008746
-11.292485;-0.001672;-0.008746
-11.496568;-0.001240;-0.008314
-11.496568;-0.001240;-0.008314
-12.627007;0.001272;-0.005803
-12.627007;0.001272;-0.005803
-13.749521;0.003841;-0.003233
-13.749521;0.003841;-0.003233
-13.929591;0.004301;-0.002773
-13.929591;0.004301;-0.002773
-14.132754;0.004816;-0.002258
-14.132754;0.004816;-0.002258
-15.200000;0.006697;-0.000378
-15.200000;0.006697;-0.000378
-16.148404;0.006943;-0.000132
-16.148404;0.006943;-0.000132
-16.392473;0.007097;0.000023
-16.392473;0.007097;0.000023
-16.674279;0.007070;-0.000004
-16.674279;0.007070;-0.000004
-17.585497;0.007114;0.000039
-17.585497;0.007114;0.000039
-18.360788;0.007400;0.000326
-18.360788;0.007400;0.000326
-18.779646;0.007613;0.000538
-18.779646;0.007613;0.000538
-19.283093;0.007637;0.000563
-19.283093;0.007637;0.000563
-19.979536;0.007777;0.000702
-19.979536;0.007777;0.000702
-20.537656;0.007553;0.000478
-20.537656;0.007553;0.000478
-21.183218;0.007445;0.000371
-21.183218;0.007445;0.000371
-21.976427;0.007342;0.000267
-21.976427;0.007342;0.000267
-22.377478;0.007513;0.000438
-22.377478;0.007513;0.000438
-22.651953;0.007445;0.000370
-22.651953;0.007445;0.000370
-23.576990;0.007473;0.000399
-23.576990;0.007473;0.000399
-24.203853;0.007387;0.000313
-24.203853;0.007387;0.000313
-24.676156;0.007273;0.000199
-24.676156;0.007273;0.000199
-25.160576;0.007098;0.000023
-25.160576;0.007098;0.000023
-25.610502;0.007094;0.000020
-25.610502;0.007094;0.000020
-26.280367;0.007091;0.000017
-26.280367;0.007091;0.000017
-27.299743;0.007088;0.000014
-27.299743;0.007088;0.000014
-27.862565;0.007087;0.000012
-27.862565;0.007087;0.000012
-28.516086;0.007086;0.000012
-28.516086;0.007086;0.000012
-29.465044;0.007085;0.000011
-29.465044;0.007085;0.000011
-30.117968;0.007086;0.000012
-30.117968;0.007086;0.000012
-31.444047;0.007091;0.000017
-31.444047;0.007091;0.000017
-33.553789;0.007096;0.000022
-33.553789;0.007096;0.000022
-33.781667;0.007096;0.000022
-33.781667;0.007096;0.000022
-33.967609;0.007096;0.000022
-33.967609;0.007096;0.000022
-36.100729;0.007100;0.000026
-36.100729;0.007100;0.000026
-38.405891;0.007098;0.000024
-38.405891;0.007098;0.000024
-38.626015;0.007098;0.000024
-38.626015;0.007098;0.000024
-38.856703;0.007098;0.000023
-38.856703;0.007098;0.000023
-41.332242;0.007096;0.000022
-41.332242;0.007096;0.000022
-44.195054;0.007096;0.000022
-44.195054;0.007096;0.000022
-44.227998;0.007096;0.000022
-44.227998;0.007096;0.000022
-44.256339;0.007096;0.000022
-44.256339;0.007096;0.000022
-47.220356;0.007091;0.000017
-47.220356;0.007091;0.000017
-50.257702;0.007083;0.000008
-50.257702;0.007083;0.000008
-50.519428;0.007083;0.000009
-50.519428;0.007083;0.000009
-50.768391;0.007083;0.000008
-50.768391;0.007083;0.000008
-54.080959;0.007087;0.000012
-54.080959;0.007087;0.000012
-57.592537;0.007070;-0.000005
-57.592537;0.007070;-0.000005
-58.107099;0.007069;-0.000005
-58.107099;0.007069;-0.000005
