SEP=;
y;Uy;Uy_RESID
-4.000000;0.775775;0.780353
-4.019500;0.773133;0.777712
-4.019500;0.773133;0.777712
-5.098962;0.652495;0.657073
-5.098962;0.652495;0.657073
-5.815086;0.555704;0.560283
-5.815086;0.555704;0.560283
-6.180468;0.507477;0.512055
-6.180468;0.507477;0.512055
-6.597485;0.460253;0.464832
-6.597485;0.460253;0.464832
-7.246656;0.401296;0.405874
-7.246656;0.401296;0.405874
-7.856699;0.360579;0.365158
-7.856699;0.360579;0.365158
-8.291422;0.338118;0.342697
-8.291422;0.338118;0.342697
-8.685511;0.321283;0.325862
-8.685511;0.321283;0.325862
-9.319146;0.299102;0.303680
-9.319146;0.299102;0.303680
-10.089521;0.276455;0.281033
-10.089521;0.276455;0.281033
-10.323654;0.270339;0.274917
-10.323654;0.270339;0.274917
-10.503056;0.265442;0.270021
-10.503056;0.265442;0.270021
-11.313500;0.244952;0.249531
-11.313500;0.244952;0.249531
-12.196008;0.224847;0.229426
-12.196008;0.224847;0.229426
-12.280544;0.223032;0.227610
-12.280544;0.223032;0.227610
-12.398760;0.220628;0.225206
-12.398760;0.220628;0.225206
-13.224032;0.199975;0.204553
-13.224032;0.199975;0.204553
-13.819376;0.172833;0.177412
-13.819376;0.172833;0.177412
-14.100000;0.157037;0.161615
-14.100000;0.157037;0.161615
-15.140184;0.099683;0.104261
-15.140184;0.099683;0.104261
-15.140943;0.099643;0.104221
-15.140943;0.099643;0.104221
-15.141792;0.099598;0.104177
-15.141792;0.099598;0.104177
-16.228299;0.051832;0.056411
-16.228299;0.051832;0.056411
-16.902449;0.032557;0.037136
-16.902449;0.032557;0.037136
-17.194479;0.026246;0.030825
-17.194479;0.026246;0.030825
-17.598199;0.018690;0.023268
-17.598199;0.018690;0.023268
-18.145011;0.010562;0.015141
-18.145011;0.010562;0.015141
-18.542270;0.005901;0.010480
-18.542270;0.005901;0.010480
-19.085397;0.001352;0.005930
-19.085397;0.001352;0.005930
-19.825628;-0.003613;0.000966
-19.825628;-0.003613;0.000966
-20.020520;-0.004539;0.000040
-20.020520;-0.004539;0.000040
-20.166296;-0.005118;-0.000539
-20.166296;-0.005118;-0.000539
-20.952767;-0.004755;-0.000176
-20.952767;-0.004755;-0.000176
-21.576470;-0.004753;-0.000174
-21.576470;-0.004753;-0.000174
-21.818446;-0.004754;-0.000175
-21.818446;-0.004754;-0.000175
-22.161970;-0.004756;-0.000177
-22.161970;-0.004756;-0.000177
-22.816630;-0.004762;-0.000183
-22.816630;-0.004762;-0.000183
-23.327838;-0.004767;-0.000188
-23.327838;-0.004767;-0.000188
-23.986872;-0.004775;-0.000196
-23.986872;-0.004775;-0.000196
-24.698228;-0.004784;-0.000205
-24.698228;-0.004784;-0.000205
-25.197790;-0.004789;-0.000210
-25.197790;-0.004789;-0.000210
-25.744546;-0.004794;-0.000216
-25.744546;-0.004794;-0.000216
-26.422679;-0.004801;-0.000223
-26.422679;-0.004801;-0.000223
-27.034786;-0.004808;-0.000229
-27.034786;-0.004808;-0.000229
-27.663762;-0.004814;-0.000236
-27.663762;-0.004814;-0.000236
-28.419292;-0.004822;-0.000243
-28.419292;-0.004822;-0.000243
-28.915091;-0.004826;-0.000248
-28.915091;-0.004826;-0.000248
-29.351495;-0.004830;-0.000251
