SEP=;
y;Uy;Uy_RESID
4.130000;-0.014698;-0.025551
4.098108;-0.014728;-0.025581
4.098108;-0.014728;-0.025581
3.339295;-0.013262;-0.024115
3.339295;-0.013262;-0.024115
2.613866;-0.011833;-0.022686
2.613866;-0.011833;-0.022686
2.388693;-0.011612;-0.022465
2.388693;-0.011612;-0.022465
2.139644;-0.011333;-0.022186
2.139644;-0.011333;-0.022186
1.428268;-0.010582;-0.021435
1.428268;-0.010582;-0.021435
0.779429;-0.010126;-0.020979
0.779429;-0.010126;-0.020979
0.470272;-0.009808;-0.020661
0.470272;-0.009808;-0.020661
0.110498;-0.009513;-0.020366
0.110498;-0.009513;-0.020366
-0.485530;-0.008961;-0.019814
-0.485530;-0.008961;-0.019814
-1.002638;-0.008304;-0.019157
-1.002638;-0.008304;-0.019157
-1.440489;-0.007633;-0.018486
-1.440489;-0.007633;-0.018486
-1.949374;-0.006835;-0.017688
-1.949374;-0.006835;-0.017688
-2.395695;-0.006034;-0.016887
-2.395695;-0.006034;-0.016887
-2.790311;-0.005206;-0.016059
-2.790311;-0.005206;-0.016059
-3.352247;-0.004328;-0.015181
-3.352247;-0.004328;-0.015181
-3.984171;-0.003560;-0.014413
-3.984171;-0.003560;-0.014413
-4.310035;-0.003032;-0.013885
-4.310035;-0.003032;-0.013885
-4.605367;-0.002584;-0.013437
-4.605367;-0.002584;-0.013437
-5.267390;-0.001480;-0.012333
-5.267390;-0.001480;-0.012333
-5.989632;-0.000223;-0.011076
-5.989632;-0.000223;-0.011076
-6.221426;0.000060;-0.010793
-6.221426;0.000060;-0.010793
-6.438600;0.000386;-0.010468
-6.438600;0.000386;-0.010468
-7.173154;0.001610;-0.009243
-7.173154;0.001610;-0.009243
-7.936018;0.002886;-0.007967
-7.936018;0.002886;-0.007967
-8.125605;0.003259;-0.007594
-8.125605;0.003259;-0.007594
-8.315087;0.003624;-0.007229
-8.315087;0.003624;-0.007229
-9.082146;0.004877;-0.005976
-9.082146;0.004877;-0.005976
-9.835420;0.006112;-0.004741
-9.835420;0.006112;-0.004741
-10.048651;0.006369;-0.004484
-10.048651;0.006369;-0.004484
-10.272881;0.006799;-0.004054
-10.272881;0.006799;-0.004054
-11.023077;0.008011;-0.002842
-11.023077;0.008011;-0.002842
-11.736007;0.008942;-0.001911
-11.736007;0.008942;-0.001911
-12.009688;0.009188;-0.001665
-12.009688;0.009188;-0.001665
-12.303100;0.009404;-0.001449
-12.303100;0.009404;-0.001449
-13.003590;0.009878;-0.000975
-13.003590;0.009878;-0.000975
-13.658581;0.010281;-0.000572
-13.658581;0.010281;-0.000572
-14.003333;0.010540;-0.000313
-14.003333;0.010540;-0.000313
-14.775629;0.010456;-0.000397
-14.775629;0.010456;-0.000397
-15.044880;0.010352;-0.000501
-15.044880;0.010352;-0.000501
-16.240031;0.010170;-0.000683
-16.240031;0.010170;-0.000683
-16.469588;0.010162;-0.000692
-16.469588;0.010162;-0.000692
-17.685559;0.009872;-0.000981
-17.685559;0.009872;-0.000981
-17.894128;0.009808;-0.001045
-17.894128;0.009808;-0.001045
-18.909221;0.009812;-0.001041
-18.909221;0.009812;-0.001041
-19.043333;0.009810;-0.001043
-19.043333;0.009810;-0.001043
-19.465801;0.009811;-0.001042
-19.465801;0.009811;-0.001042
-20.082448;0.009808;-0.001045
-20.082448;0.009808;-0.001045
-20.657039;0.009804;-0.001049
-20.657039;0.009804;-0.001049
-21.272035;0.009798;-0.001055
-21.272035;0.009798;-0.001055
-21.632750;0.009795;-0.001058
