SEP=;
y;Ux;Ux_RESID
-15.840000;0.280619;0.265365
-15.847807;0.280592;0.265339
-15.847807;0.280592;0.265339
-16.445936;0.278641;0.263388
-16.445936;0.278641;0.263388
-16.884160;0.276413;0.261159
-16.884160;0.276413;0.261159
-17.171745;0.275757;0.260503
-17.171745;0.275757;0.260503
-17.562225;0.274847;0.259593
-17.562225;0.274847;0.259593
-17.919911;0.274339;0.259086
-17.919911;0.274339;0.259086
-18.177677;0.274498;0.259244
-18.177677;0.274498;0.259244
-18.681839;0.273571;0.258317
-18.681839;0.273571;0.258317
-19.461362;0.270905;0.255651
-19.461362;0.270905;0.255651
-19.463531;0.270894;0.255641
-19.463531;0.270894;0.255641
-19.464849;0.270889;0.255635
-19.464849;0.270889;0.255635
-20.260942;0.266479;0.251225
-20.260942;0.266479;0.251225
-20.809443;0.261591;0.246337
-20.809443;0.261591;0.246337
-21.086468;0.259171;0.243918
-21.086468;0.259171;0.243918
-21.486310;0.255577;0.240323
-21.486310;0.255577;0.240323
-21.929872;0.251765;0.236511
-21.929872;0.251765;0.236511
-22.251009;0.248247;0.232993
-22.251009;0.248247;0.232993
-22.791405;0.242418;0.227164
-22.791405;0.242418;0.227164
-23.368002;0.236462;0.221208
-23.368002;0.236462;0.221208
-23.670001;0.232637;0.217383
-23.670001;0.232637;0.217383
-23.882320;0.228482;0.213228
-23.882320;0.228482;0.213228
-24.637005;0.216405;0.201151
-24.637005;0.216405;0.201151
-25.128647;0.208660;0.193406
-25.128647;0.208660;0.193406
-25.614433;0.201070;0.185816
-25.614433;0.201070;0.185816
-26.562192;0.185198;0.169945
-26.562192;0.185198;0.169945
-26.598004;0.184636;0.169382
-26.598004;0.184636;0.169382
-26.678355;0.183273;0.168019
-26.678355;0.183273;0.168019
-27.589444;0.166333;0.151079
-27.589444;0.166333;0.151079
-27.977342;0.159578;0.144324
-27.977342;0.159578;0.144324
-28.585646;0.147832;0.132578
-28.585646;0.147832;0.132578
-29.441067;0.132429;0.117176
-29.441067;0.132429;0.117176
-29.579161;0.130294;0.115041
-29.579161;0.130294;0.115041
-29.917477;0.124149;0.108895
-29.917477;0.124149;0.108895
-30.575714;0.112312;0.097059
-30.575714;0.112312;0.097059
-31.101105;0.102536;0.087282
-31.101105;0.102536;0.087282
-31.321302;0.098355;0.083101
-31.321302;0.098355;0.083101
-31.516435;0.095011;0.079757
-31.516435;0.095011;0.079757
-32.372673;0.079355;0.064102
-32.372673;0.079355;0.064102
-33.434265;0.058345;0.043091
-33.434265;0.058345;0.043091
-33.437572;0.058275;0.043021
-33.437572;0.058275;0.043021
-33.441357;0.058200;0.042947
-33.441357;0.058200;0.042947
-34.472576;0.036561;0.021307
-34.472576;0.036561;0.021307
-35.105090;0.021864;0.006610
-35.105090;0.021864;0.006610
-35.372394;0.015334;0.000080
-35.372394;0.015334;0.000080
-35.641290;0.015342;0.000088
-35.641290;0.015342;0.000088
-36.388918;0.015355;0.000101
-36.388918;0.015355;0.000101
-37.641486;0.015354;0.000101
-37.641486;0.015354;0.000101
-37.643721;0.015354;0.000101
-37.643721;0.015354;0.000101
-37.646293;0.015354;0.000101
-37.646293;0.015354;0.000101
-38.888831;0.015340;0.000086
-38.888831;0.015340;0.000086
-39.878680;0.015310;0.000057
-39.878680;0.015310;0.000057
-39.982295;0.015307;0.000053
-39.982295;0.015307;0.000053
-41.459313;0.015255;0.000001
-41.459313;0.015255;0.000001
-41.603398;0.015250;-0.000004
-41.603398;0.015250;-0.000004
-41.850593;0.015241;-0.000012
-41.850593;0.015241;-0.000012
-43.565696;0.015193;-0.000061
-43.565696;0.015193;-0.000061
-45.114735;0.015159;-0.000095
-45.114735;0.015159;-0.000095
-45.550552;0.015148;-0.000106
-45.550552;0.015148;-0.000106
-45.970085;0.015138;-0.000116
-45.970085;0.015138;-0.000116
-47.608360;0.015097;-0.000157
-47.608360;0.015097;-0.000157
-49.495112;0.015050;-0.000203
-49.495112;0.015050;-0.000203
-49.741397;0.015044;-0.000209
-49.741397;0.015044;-0.000209
-49.952685;0.015039;-0.000215
-49.952685;0.015039;-0.000215
-51.899089;0.014990;-0.000264
-51.899089;0.014990;-0.000264
-53.910538;0.014942;-0.000311
