SEP=;
y;Ux;Ux_RESID
5.000000;0.228911;0.212052
3.895396;0.235685;0.218826
3.895396;0.235685;0.218826
3.762319;0.236549;0.219690
3.762319;0.236549;0.219690
2.250000;0.243949;0.227090
2.250000;0.243949;0.227090
0.790251;0.255266;0.238406
0.790251;0.255266;0.238406
-0.647487;0.260654;0.243795
-0.647487;0.260654;0.243795
-2.063545;0.264241;0.247382
-2.063545;0.264241;0.247382
-3.458252;0.265168;0.248308
-3.458252;0.265168;0.248308
-4.831928;0.264937;0.248077
-4.831928;0.264937;0.248077
-6.184891;0.262018;0.245159
-6.184891;0.262018;0.245159
-7.517454;0.258397;0.241538
-7.517454;0.258397;0.241538
-8.829923;0.253570;0.236710
-8.829923;0.253570;0.236710
-10.122602;0.246891;0.230032
-10.122602;0.246891;0.230032
-11.395789;0.239200;0.222341
-11.395789;0.239200;0.222341
-12.649778;0.230980;0.214120
-12.649778;0.230980;0.214120
-13.884858;0.225063;0.208204
-13.884858;0.225063;0.208204
-15.101316;0.221303;0.204444
-15.101316;0.221303;0.204444
-16.189046;0.223935;0.207076
-16.189046;0.223935;0.207076
-17.083756;0.218253;0.201394
-17.083756;0.218253;0.201394
-17.279246;0.216092;0.199233
-17.279246;0.216092;0.199233
-17.514282;0.214036;0.197176
-17.514282;0.214036;0.197176
-18.372099;0.204089;0.187230
-18.372099;0.204089;0.187230
-19.073400;0.192805;0.175945
-19.073400;0.192805;0.175945
-19.468593;0.184813;0.167954
-19.468593;0.184813;0.167954
-19.941527;0.174964;0.158105
-19.941527;0.174964;0.158105
-20.568860;0.160680;0.143821
-20.568860;0.160680;0.143821
-21.074240;0.147110;0.130251
-21.074240;0.147110;0.130251
-21.670719;0.129814;0.112954
-21.670719;0.129814;0.112954
-22.374091;0.107091;0.090232
-22.374091;0.107091;0.090232
-22.751853;0.093881;0.077022
-22.751853;0.093881;0.077022
-23.021223;0.083797;0.066938
-23.021223;0.083797;0.066938
-23.751695;0.054136;0.037277
-23.751695;0.054136;0.037277
-24.499876;0.019936;0.003077
-24.499876;0.019936;0.003077
-24.533178;0.018563;0.001704
-24.533178;0.018563;0.001704
-25.096865;0.018486;0.001627
-25.096865;0.018486;0.001627
-25.188658;0.018474;0.001615
-25.188658;0.018474;0.001615
-26.108320;0.018362;0.001503
-26.108320;0.018362;0.001503
-26.499354;0.018322;0.001463
-26.499354;0.018322;0.001463
-27.379651;0.018231;0.001372
-27.379651;0.018231;0.001372
-28.329319;0.018140;0.001281
-28.329319;0.018140;0.001281
-28.995251;0.018082;0.001223
-28.995251;0.018082;0.001223
-30.095558;0.017987;0.001128
-30.095558;0.017987;0.001128
-30.646007;0.017941;0.001082
-30.646007;0.017941;0.001082
-31.790955;0.017849;0.000989
-31.790955;0.017849;0.000989
-32.317829;0.017807;0.000947
-32.317829;0.017807;0.000947
-33.403053;0.017721;0.000862
-33.403053;0.017721;0.000862
-34.053424;0.017677;0.000818
-34.053424;0.017677;0.000818
-35.069774;0.017618;0.000759
-35.069774;0.017618;0.000759
-36.803331;0.017517;0.000658
-36.803331;0.017517;0.000658
-37.620266;0.017467;0.000607
-37.620266;0.017467;0.000607
-38.468026;0.017407;0.000548
-38.468026;0.017407;0.000548
-40.181927;0.017294;0.000434
-40.181927;0.017294;0.000434
-41.809018;0.017186;0.000326
-41.809018;0.017186;0.000326
-42.754050;0.017136;0.000277
-42.754050;0.017136;0.000277
-43.753512;0.017091;0.000232
-43.753512;0.017091;0.000232
-45.331245;0.017003;0.000144
-45.331245;0.017003;0.000144
-46.818056;0.016893;0.000033
-46.818056;0.016893;0.000033
-47.912419;0.016829;-0.000030
-47.912419;0.016829;-0.000030
-49.067708;0.016749;-0.000111
-49.067708;0.016749;-0.000111
-50.494094;0.016706;-0.000153
-50.494094;0.016706;-0.000153
-51.728414;0.016723;-0.000137
-51.728414;0.016723;-0.000137
-52.953309;0.016739;-0.000120
-52.953309;0.016739;-0.000120
-55.756740;0.016754;-0.000105
-55.756740;0.016754;-0.000105
-56.586727;0.016764;-0.000095
-56.586727;0.016764;-0.000095
-57.922301;0.016776;-0.000083
-57.922301;0.016776;-0.000083
-61.715025;0.016893;0.000034
-61.715025;0.016893;0.000034
-65.406188;0.017085;0.000226
-65.406188;0.017085;0.000226
-66.811902;0.017172;0.000313
-66.811902;0.017172;0.000313
-68.241172;0.017300;0.000441
-68.241172;0.017300;0.000441
-71.889094;0.017414;0.000554
-71.889094;0.017414;0.000554
-75.485427;0.017294;0.000434
-75.485427;0.017294;0.000434
-76.947922;0.017248;0.000388
-76.947922;0.017248;0.000388
-78.430287;0.017210;0.000351
-78.430287;0.017210;0.000351
-82.000000;0.017251;0.000392
-82.000000;0.017251;0.000392
-85.518459;0.017120;0.000261
-85.518459;0.017120;0.000261
-86.999935;0.017063;0.000204
-86.999935;0.017063;0.000204
-88.481422;0.017004;0.000145
-88.481422;0.017004;0.000145
-92.000000;0.016859;0.000000
