SEP=;
y;Uy;Uy_RESID
6.000000;-0.453644;-0.447698
1.880631;-0.443188;-0.437242
1.880631;-0.443188;-0.437242
1.620000;-0.441761;-0.435815
1.620000;-0.441761;-0.435815
0.053849;-0.421595;-0.415648
0.053849;-0.421595;-0.415648
-0.054863;-0.420181;-0.414234
-0.054863;-0.420181;-0.414234
-0.347102;-0.416903;-0.410956
-0.347102;-0.416903;-0.410956
-1.683496;-0.401972;-0.396026
-1.683496;-0.401972;-0.396026
-2.098936;-0.396263;-0.390316
-2.098936;-0.396263;-0.390316
-3.344650;-0.378409;-0.372462
-3.344650;-0.378409;-0.372462
-3.959464;-0.371923;-0.365977
-3.959464;-0.371923;-0.365977
-5.360748;-0.356306;-0.350360
-5.360748;-0.356306;-0.350360
-5.752715;-0.348118;-0.342172
-5.752715;-0.348118;-0.342172
-6.044497;-0.341095;-0.335148
-6.044497;-0.341095;-0.335148
-7.426024;-0.322266;-0.316320
-7.426024;-0.322266;-0.316320
-8.996001;-0.297191;-0.291244
-8.996001;-0.297191;-0.291244
-9.055002;-0.295698;-0.289752
-9.055002;-0.295698;-0.289752
-9.112178;-0.294318;-0.288372
-9.112178;-0.294318;-0.288372
-10.663531;-0.272425;-0.266478
-10.663531;-0.272425;-0.266478
-12.149751;-0.244259;-0.238313
-12.149751;-0.244259;-0.238313
-12.262309;-0.240241;-0.234295
-12.262309;-0.240241;-0.234295
-12.389326;-0.235957;-0.230011
-12.389326;-0.235957;-0.230011
-13.849617;-0.208728;-0.202782
-13.849617;-0.208728;-0.202782
-15.143862;-0.184362;-0.178416
-15.143862;-0.184362;-0.178416
-15.416861;-0.178373;-0.172427
-15.416861;-0.178373;-0.172427
-15.686816;-0.172730;-0.166784
-15.686816;-0.172730;-0.166784
-16.782356;-0.153112;-0.147166
-16.782356;-0.153112;-0.147166
-17.904021;-0.134276;-0.128330
-17.904021;-0.134276;-0.128330
-18.145440;-0.130438;-0.124492
-18.145440;-0.130438;-0.124492
-18.379634;-0.126815;-0.120869
-18.379634;-0.126815;-0.120869
-19.505186;-0.110336;-0.104390
-19.505186;-0.110336;-0.104390
-20.658648;-0.094425;-0.088479
-20.658648;-0.094425;-0.088479
-20.856465;-0.091592;-0.085646
-20.856465;-0.091592;-0.085646
-21.045441;-0.089038;-0.083092
-21.045441;-0.089038;-0.083092
-22.200053;-0.075494;-0.069547
-22.200053;-0.075494;-0.069547
-23.422780;-0.062629;-0.056683
-23.422780;-0.062629;-0.056683
-23.531996;-0.061487;-0.055540
-23.531996;-0.061487;-0.055540
-23.629266;-0.060485;-0.054539
-23.629266;-0.060485;-0.054539
-24.861776;-0.051078;-0.045131
-24.861776;-0.051078;-0.045131
-26.108152;-0.044060;-0.038114
-26.108152;-0.044060;-0.038114
-26.206493;-0.043475;-0.037529
-26.206493;-0.043475;-0.037529
-26.323431;-0.042810;-0.036864
-26.323431;-0.042810;-0.036864
-27.567310;-0.036109;-0.030163
-27.567310;-0.036109;-0.030163
-28.614600;-0.030328;-0.024382
-28.614600;-0.030328;-0.024382
-28.946873;-0.028572;-0.022626
-28.946873;-0.028572;-0.022626
-29.327559;-0.026420;-0.020474
-29.327559;-0.026420;-0.020474
-30.327620;-0.020266;-0.014320
-30.327620;-0.020266;-0.014320
-31.224711;-0.016174;-0.010227
-31.224711;-0.016174;-0.010227
-31.696508;-0.014175;-0.008228
-31.696508;-0.014175;-0.008228
-32.177370;-0.012388;-0.006442
-32.177370;-0.012388;-0.006442
-33.043722;-0.009624;-0.003677
-33.043722;-0.009624;-0.003677
-33.952482;-0.007687;-0.001741
-33.952482;-0.007687;-0.001741
-34.365289;-0.007018;-0.001072
-34.365289;-0.007018;-0.001072
-34.722817;-0.006488;-0.000541
-34.722817;-0.006488;-0.000541
-35.680332;-0.005451;0.000495
-35.680332;-0.005451;0.000495
-36.874418;-0.005451;0.000495
-36.874418;-0.005451;0.000495
-37.154304;-0.005452;0.000494
-37.154304;-0.005452;0.000494
-37.366676;-0.005452;0.000494
-37.366676;-0.005452;0.000494
-38.885214;-0.005457;0.000490
-38.885214;-0.005457;0.000490
-40.737854;-0.005463;0.000483
-40.737854;-0.005463;0.000483
-40.798025;-0.005463;0.000483
-40.798025;-0.005463;0.000483
-40.853090;-0.005463;0.000483
-40.853090;-0.005463;0.000483
-42.730272;-0.005471;0.000475
-42.730272;-0.005471;0.000475
-44.598637;-0.005475;0.000471
-44.598637;-0.005475;0.000471
-44.672267;-0.005475;0.000471
-44.672267;-0.005475;0.000471
-44.750404;-0.005475;0.000471
-44.750404;-0.005475;0.000471
-46.614104;-0.005477;0.000469
-46.614104;-0.005477;0.000469
-48.375237;-0.005479;0.000468
-48.375237;-0.005479;0.000468
-48.555571;-0.005479;0.000467
-48.555571;-0.005479;0.000467
-48.744930;-0.005479;0.000467
-48.744930;-0.005479;0.000467
-50.496463;-0.005478;0.000469
-50.496463;-0.005478;0.000469
-52.319570;-0.005471;0.000475
-52.319570;-0.005471;0.000475
-52.587132;-0.005471;0.000476
-52.587132;-0.005471;0.000476
-52.788201;-0.005470;0.000476
-52.788201;-0.005470;0.000476
-55.078319;-0.005474;0.000473
-55.078319;-0.005474;0.000473
-58.573950;-0.005502;0.000444
-58.573950;-0.005502;0.000444
-58.940498;-0.005505;0.000441
-58.940498;-0.005505;0.000441
-59.318007;-0.005508;0.000438
-59.318007;-0.005508;0.000438
-62.795807;-0.005560;0.000387
-62.795807;-0.005560;0.000387
-66.172548;-0.005610;0.000336
-66.172548;-0.005610;0.000336
-66.642362;-0.005621;0.000325
-66.642362;-0.005621;0.000325
-67.126265;-0.005631;0.000315
-67.126265;-0.005631;0.000315
-70.485446;-0.005696;0.000250
-70.485446;-0.005696;0.000250
-73.742307;-0.005774;0.000172
-73.742307;-0.005774;0.000172
-74.324935;-0.005786;0.000160
-74.324935;-0.005786;0.000160
-74.926512;-0.005797;0.000150
-74.926512;-0.005797;0.000150
-78.163017;-0.005839;0.000107
-78.163017;-0.005839;0.000107
-81.296487;-0.005888;0.000059
-81.296487;-0.005888;0.000059
-82.000000;-0.005895;0.000052
-82.000000;-0.005895;0.000052
-82.745924;-0.005904;0.000043
-82.745924;-0.005904;0.000043
-86.000010;-0.005934;0.000013
-86.000010;-0.005934;0.000013
-89.254082;-0.005946;0.000000
