SEP=;
y;Ux;Ux_RESID
4.130000;0.435153;0.425887
4.098108;0.434558;0.425293
4.098108;0.434558;0.425293
3.339295;0.424913;0.415647
3.339295;0.424913;0.415647
2.613866;0.416704;0.407438
2.613866;0.416704;0.407438
2.388693;0.414084;0.404819
2.388693;0.414084;0.404819
2.139644;0.411390;0.402125
2.139644;0.411390;0.402125
1.428268;0.404742;0.395476
1.428268;0.404742;0.395476
0.779429;0.398508;0.389242
0.779429;0.398508;0.389242
0.470272;0.395320;0.386054
0.470272;0.395320;0.386054
0.110498;0.391756;0.382490
0.110498;0.391756;0.382490
-0.485530;0.385849;0.376583
-0.485530;0.385849;0.376583
-1.002638;0.380676;0.371411
-1.002638;0.380676;0.371411
-1.440489;0.376491;0.367225
-1.440489;0.376491;0.367225
-1.949374;0.371826;0.362561
-1.949374;0.371826;0.362561
-2.395695;0.368979;0.359713
-2.395695;0.368979;0.359713
-2.790311;0.366409;0.357144
-2.790311;0.366409;0.357144
-3.352247;0.362859;0.353593
-3.352247;0.362859;0.353593
-3.984171;0.358938;0.349672
-3.984171;0.358938;0.349672
-4.310035;0.356984;0.347719
-4.310035;0.356984;0.347719
-4.605367;0.355081;0.345815
-4.605367;0.355081;0.345815
-5.267390;0.351102;0.341836
-5.267390;0.351102;0.341836
-5.989632;0.345728;0.336462
-5.989632;0.345728;0.336462
-6.221426;0.343878;0.334613
-6.221426;0.343878;0.334613
-6.438600;0.342451;0.333185
-6.438600;0.342451;0.333185
-7.173154;0.337824;0.328559
-7.173154;0.337824;0.328559
-7.936018;0.333688;0.324422
-7.936018;0.333688;0.324422
-8.125605;0.332931;0.323665
-8.125605;0.332931;0.323665
-8.315087;0.332225;0.322959
-8.315087;0.332225;0.322959
-9.082146;0.329521;0.320256
-9.082146;0.329521;0.320256
-9.835420;0.327712;0.318446
-9.835420;0.327712;0.318446
-10.048651;0.327167;0.317902
-10.048651;0.327167;0.317902
-10.272881;0.326399;0.317133
-10.272881;0.326399;0.317133
-11.023077;0.322783;0.313518
-11.023077;0.322783;0.313518
-11.736007;0.319051;0.309785
-11.736007;0.319051;0.309785
-12.009688;0.317386;0.308120
-12.009688;0.317386;0.308120
-12.303100;0.316219;0.306953
-12.303100;0.316219;0.306953
-13.003590;0.312184;0.302919
-13.003590;0.312184;0.302919
-13.658581;0.307761;0.298496
-13.658581;0.307761;0.298496
-14.003333;0.305542;0.296277
-14.003333;0.305542;0.296277
-14.775629;0.257612;0.248346
-14.775629;0.257612;0.248346
-15.044880;0.237593;0.228327
-15.044880;0.237593;0.228327
-16.240031;0.142509;0.133244
-16.240031;0.142509;0.133244
-16.469588;0.129580;0.120314
-16.469588;0.129580;0.120314
-17.685559;0.077377;0.068111
-17.685559;0.077377;0.068111
-17.894128;0.069522;0.060256
-17.894128;0.069522;0.060256
-18.909221;0.033559;0.024293
-18.909221;0.033559;0.024293
-19.043333;0.028834;0.019569
-19.043333;0.028834;0.019569
-19.465801;0.028764;0.019499
-19.465801;0.028764;0.019499
-20.082448;0.028677;0.019411
-20.082448;0.028677;0.019411
-20.657039;0.028606;0.019340
-20.657039;0.028606;0.019340
-21.272035;0.028542;0.019276
-21.272035;0.028542;0.019276
-21.632750;0.028512;0.019246
-21.632750;0.028512;0.019246
-22.733923;0.028435;0.019169
-22.733923;0.028435;0.019169
-24.420112;0.028341;0.019075
-24.420112;0.028341;0.019075
-24.523104;0.028336;0.019070
-24.523104;0.028336;0.019070
-24.635604;0.028330;0.019064
-24.635604;0.028330;0.019064
-26.339457;0.028225;0.018959
-26.339457;0.028225;0.018959
-28.186189;0.028114;0.018848
-28.186189;0.028114;0.018848
-28.261972;0.028110;0.018845
-28.261972;0.028110;0.018845
-28.330484;0.028107;0.018841
-28.330484;0.028107;0.018841
-30.273018;0.028004;0.018738
-30.273018;0.028004;0.018738
-32.254667;0.027933;0.018667
-32.254667;0.027933;0.018667
-32.482868;0.027922;0.018656
-32.482868;0.027922;0.018656
-32.772441;0.027909;0.018643
-32.772441;0.027909;0.018643
-34.819776;0.027810;0.018544
-34.819776;0.027810;0.018544
-36.367699;0.027721;0.018455
-36.367699;0.027721;0.018455
-37.369559;0.027674;0.018408
-37.369559;0.027674;0.018408
-38.882875;0.027626;0.018361
-38.882875;0.027626;0.018361
-40.140597;0.027565;0.018299
-40.140597;0.027565;0.018299
-41.054887;0.027514;0.018249
-41.054887;0.027514;0.018249
-43.155070;0.027423;0.018157
-43.155070;0.027423;0.018157
-46.315630;0.027254;0.017988
-46.315630;0.027254;0.017988
-46.538068;0.027241;0.017975
-46.538068;0.027241;0.017975
-46.888667;0.027218;0.017952
-46.888667;0.027218;0.017952
-50.158979;0.026952;0.017686
-50.158979;0.026952;0.017686
-52.430408;0.026484;0.017218
-52.430408;0.026484;0.017218
-53.845705;0.026039;0.016773
-53.845705;0.026039;0.016773
-56.256125;0.025019;0.015753
-56.256125;0.025019;0.015753
-57.644092;0.024214;0.014948
-57.644092;0.024214;0.014948
-58.328478;0.023783;0.014517
-58.328478;0.023783;0.014517
-61.765609;0.021846;0.012580
-61.765609;0.021846;0.012580
-64.099731;0.020323;0.011057
-64.099731;0.020323;0.011057
-66.316213;0.018703;0.009437
-66.316213;0.018703;0.009437
-70.477546;0.015439;0.006174
-70.477546;0.015439;0.006174
-71.256912;0.014828;0.005562
-71.256912;0.014828;0.005562
-72.642341;0.013757;0.004491
-72.642341;0.013757;0.004491
-76.434374;0.011192;0.001926
-76.434374;0.011192;0.001926
-80.560654;0.009424;0.000158
-80.560654;0.009424;0.000158
-82.000000;0.008870;-0.000396
-82.000000;0.008870;-0.000396
-83.385938;0.008915;-0.000351
-83.385938;0.008915;-0.000351
-87.000000;0.009056;-0.000210
-87.000000;0.009056;-0.000210
-90.614062;0.009210;-0.000056
-90.614062;0.009210;-0.000056
-92.000000;0.009266;0.000000
