SEP=;
y;Ux;Ux_RESID
-4.000000;-0.415188;-0.433208
-4.019500;-0.415757;-0.433778
-4.019500;-0.415757;-0.433778
-5.098962;-0.451190;-0.469211
-5.098962;-0.451190;-0.469211
-5.815086;-0.478397;-0.496418
-5.815086;-0.478397;-0.496418
-6.180468;-0.488586;-0.506607
-6.180468;-0.488586;-0.506607
-6.597485;-0.494176;-0.512197
-6.597485;-0.494176;-0.512197
-7.246656;-0.489085;-0.507105
-7.246656;-0.489085;-0.507105
-7.856699;-0.475550;-0.493571
-7.856699;-0.475550;-0.493571
-8.291422;-0.462772;-0.480792
-8.291422;-0.462772;-0.480792
-8.685511;-0.451605;-0.469625
-8.685511;-0.451605;-0.469625
-9.319146;-0.433608;-0.451628
-9.319146;-0.433608;-0.451628
-10.089521;-0.414365;-0.432385
-10.089521;-0.414365;-0.432385
-10.323654;-0.409294;-0.427315
-10.323654;-0.409294;-0.427315
-10.503056;-0.405846;-0.423867
-10.503056;-0.405846;-0.423867
-11.313500;-0.393020;-0.411041
-11.313500;-0.393020;-0.411041
-12.196008;-0.384416;-0.402436
-12.196008;-0.384416;-0.402436
-12.280544;-0.383589;-0.401610
-12.280544;-0.383589;-0.401610
-12.398760;-0.382582;-0.400603
-12.398760;-0.382582;-0.400603
-13.224032;-0.366106;-0.384127
-13.224032;-0.366106;-0.384127
-13.819376;-0.330375;-0.348396
-13.819376;-0.330375;-0.348396
-14.100000;-0.305873;-0.323894
-14.100000;-0.305873;-0.323894
-15.140184;-0.269416;-0.287437
-15.140184;-0.269416;-0.287437
-15.140943;-0.269384;-0.287405
-15.140943;-0.269384;-0.287405
-15.141792;-0.269346;-0.287367
-15.141792;-0.269346;-0.287367
-16.228299;-0.225666;-0.243687
-16.228299;-0.225666;-0.243687
-16.902449;-0.201255;-0.219275
-16.902449;-0.201255;-0.219275
-17.194479;-0.190344;-0.208365
-17.194479;-0.190344;-0.208365
-17.598199;-0.174928;-0.192948
-17.598199;-0.174928;-0.192948
-18.145011;-0.153429;-0.171450
-18.145011;-0.153429;-0.171450
-18.542270;-0.136490;-0.154511
-18.542270;-0.136490;-0.154511
-19.085397;-0.111721;-0.129741
-19.085397;-0.111721;-0.129741
-19.825628;-0.073688;-0.091708
-19.825628;-0.073688;-0.091708
-20.020520;-0.061675;-0.079696
-20.020520;-0.061675;-0.079696
-20.166296;-0.051779;-0.069799
-20.166296;-0.051779;-0.069799
-20.952767;0.015373;-0.002648
-20.952767;0.015373;-0.002648
-21.576470;0.015332;-0.002689
-21.576470;0.015332;-0.002689
-21.818446;0.015323;-0.002697
-21.818446;0.015323;-0.002697
-22.161970;0.015313;-0.002707
-22.161970;0.015313;-0.002707
-22.816630;0.015305;-0.002716
-22.816630;0.015305;-0.002716
-23.327838;0.015305;-0.002716
-23.327838;0.015305;-0.002716
-23.986872;0.015304;-0.002716
-23.986872;0.015304;-0.002716
