SEP=;
y;Uy;Uy_RESID
-4.000000;0.198330;0.201418
-4.018585;0.197930;0.201018
-4.018585;0.197930;0.201018
-5.147713;0.181550;0.184638
-5.147713;0.181550;0.184638
-6.025754;0.163030;0.166118
-6.025754;0.163030;0.166118
-6.290113;0.156927;0.160015
-6.290113;0.156927;0.160015
-6.543930;0.151174;0.154262
-6.543930;0.151174;0.154262
-7.436110;0.133289;0.136377
-7.436110;0.133289;0.136377
-8.589488;0.113397;0.116484
-8.589488;0.113397;0.116484
-8.590849;0.113378;0.116466
-8.590849;0.113378;0.116466
-8.593522;0.113335;0.116422
-8.593522;0.113335;0.116422
-9.724120;0.098106;0.101193
-9.724120;0.098106;0.101193
-10.215509;0.092406;0.095494
-10.215509;0.092406;0.095494
-10.763215;0.086779;0.089866
-10.763215;0.086779;0.089866
-11.619194;0.079099;0.082187
-11.619194;0.079099;0.082187
-11.696665;0.078463;0.081551
-11.696665;0.078463;0.081551
-11.842397;0.077199;0.080286
-11.842397;0.077199;0.080286
-12.575881;0.071686;0.074774
-12.575881;0.071686;0.074774
-12.987770;0.068852;0.071940
-12.987770;0.068852;0.071940
-13.360202;0.066006;0.069093
-13.360202;0.066006;0.069093
-14.138123;0.056260;0.059347
-14.138123;0.056260;0.059347
-14.359414;0.053148;0.056235
-14.359414;0.053148;0.056235
-14.884567;0.046885;0.049972
-14.884567;0.046885;0.049972
-15.164919;0.043680;0.046767
-15.164919;0.043680;0.046767
-15.931234;0.035416;0.038503
-15.931234;0.035416;0.038503
-16.112529;0.033849;0.036937
-16.112529;0.033849;0.036937
-16.215213;0.033051;0.036138
-16.215213;0.033051;0.036138
-16.970943;0.026974;0.030061
-16.970943;0.026974;0.030061
-17.823887;0.020922;0.024010
-17.823887;0.020922;0.024010
-17.854042;0.020708;0.023795
-17.854042;0.020708;0.023795
-17.882355;0.020505;0.023593
-17.882355;0.020505;0.023593
-18.770739;0.015111;0.018199
-18.770739;0.015111;0.018199
-19.701840;0.010636;0.013724
-19.701840;0.010636;0.013724
-19.712898;0.010580;0.013667
-19.712898;0.010580;0.013667
-19.724090;0.010524;0.013611
-19.724090;0.010524;0.013611
-20.650825;0.006463;0.009550
-20.650825;0.006463;0.009550
-21.562349;0.003582;0.006669
-21.562349;0.003582;0.006669
-21.576865;0.003550;0.006637
-21.576865;0.003550;0.006637
-21.591894;0.003516;0.006604
-21.591894;0.003516;0.006604
-22.498575;0.001015;0.004102
-22.498575;0.001015;0.004102
-23.393748;-0.001094;0.001994
-23.393748;-0.001094;0.001994
-23.416346;-0.001146;0.001941
-23.416346;-0.001146;0.001941
-23.439492;-0.001200;0.001887
-23.439492;-0.001200;0.001887
-24.333333;-0.003110;-0.000022
-24.333333;-0.003110;-0.000022
-24.717029;-0.003113;-0.000026
-24.717029;-0.003113;-0.000026
-25.304106;-0.003118;-0.000031
-25.304106;-0.003118;-0.000031
-26.057542;-0.003125;-0.000038
-26.057542;-0.003125;-0.000038
-26.593767;-0.003130;-0.000042
-26.593767;-0.003130;-0.000042
-27.288354;-0.003134;-0.000046
-27.288354;-0.003134;-0.000046
-27.861965;-0.003135;-0.000048
-27.861965;-0.003135;-0.000048
-28.528278;-0.003136;-0.000048
-28.528278;-0.003136;-0.000048
-29.185407;-0.003136;-0.000049
-29.185407;-0.003136;-0.000049
-30.018795;-0.003136;-0.000049
-30.018795;-0.003136;-0.000049
-30.805048;-0.003135;-0.000047
-30.805048;-0.003135;-0.000047
-31.891142;-0.003132;-0.000045
-31.891142;-0.003132;-0.000045
-32.181509;-0.003131;-0.000044
-32.181509;-0.003131;-0.000044
-33.320027;-0.003128;-0.000040
-33.320027;-0.003128;-0.000040
-34.090019;-0.003125;-0.000037
-34.090019;-0.003125;-0.000037
-35.250459;-0.003119;-0.000031
-35.250459;-0.003119;-0.000031
-37.180280;-0.003114;-0.000027
-37.180280;-0.003114;-0.000027
-37.623796;-0.003114;-0.000026
-37.623796;-0.003114;-0.000026
-38.042626;-0.003112;-0.000024
-38.042626;-0.003112;-0.000024
-40.140728;-0.003107;-0.000019
-40.140728;-0.003107;-0.000019
-42.380915;-0.003108;-0.000020
-42.380915;-0.003108;-0.000020
-42.777235;-0.003108;-0.000021
-42.777235;-0.003108;-0.000021
-43.144906;-0.003108;-0.000021
-43.144906;-0.003108;-0.000021
-45.447921;-0.003113;-0.000025
-45.447921;-0.003113;-0.000025
-48.035287;-0.003116;-0.000029
-48.035287;-0.003116;-0.000029
-48.139090;-0.003116;-0.000029
-48.139090;-0.003116;-0.000029
-48.229175;-0.003116;-0.000028
-48.229175;-0.003116;-0.000028
-50.823282;-0.003108;-0.000021
-50.823282;-0.003108;-0.000021
-52.931528;-0.003106;-0.000018
-52.931528;-0.003106;-0.000018
-53.251710;-0.003105;-0.000018
-53.251710;-0.003105;-0.000018
-56.591103;-0.003107;-0.000019
-56.591103;-0.003107;-0.000019
-56.988037;-0.003106;-0.000019
-56.988037;-0.003106;-0.000019
-57.675927;-0.003107;-0.000019
-57.675927;-0.003107;-0.000019
