SEP=;
y;Ux;Ux_RESID
5.000000;-0.241231;-0.248062
3.850000;-0.243898;-0.250729
3.850000;-0.243898;-0.250729
2.265514;-0.242698;-0.249529
2.265514;-0.242698;-0.249529
1.192446;-0.243162;-0.249993
1.192446;-0.243162;-0.249993
0.780966;-0.243426;-0.250257
0.780966;-0.243426;-0.250257
-0.543638;-0.245193;-0.252024
-0.543638;-0.245193;-0.252024
-0.835361;-0.245205;-0.252036
-0.835361;-0.245205;-0.252036
-2.127931;-0.245274;-0.252105
-2.127931;-0.245274;-0.252105
-2.362387;-0.244980;-0.251811
-2.362387;-0.244980;-0.251811
-3.616243;-0.239886;-0.246717
-3.616243;-0.239886;-0.246717
-3.841090;-0.238930;-0.245761
-3.841090;-0.238930;-0.245761
-5.053893;-0.234483;-0.241314
-5.053893;-0.234483;-0.241314
-5.277683;-0.233145;-0.239976
-5.277683;-0.233145;-0.239976
-6.449597;-0.227903;-0.234734
-6.449597;-0.227903;-0.234734
-6.675959;-0.226740;-0.233570
-6.675959;-0.226740;-0.233570
-7.805668;-0.221741;-0.228572
-7.805668;-0.221741;-0.228572
-8.038373;-0.220589;-0.227420
-8.038373;-0.220589;-0.227420
-9.123248;-0.217360;-0.224190
-9.123248;-0.217360;-0.224190
-9.369771;-0.215734;-0.222565
-9.369771;-0.215734;-0.222565
-10.404280;-0.209909;-0.216740
-10.404280;-0.209909;-0.216740
-10.684937;-0.208217;-0.215048
-10.684937;-0.208217;-0.215048
-11.652001;-0.203395;-0.210226
-11.652001;-0.203395;-0.210226
-12.054670;-0.202432;-0.209263
-12.054670;-0.202432;-0.209263
-12.876637;-0.199993;-0.206824
-12.876637;-0.199993;-0.206824
-13.675295;-0.196774;-0.203605
-13.675295;-0.196774;-0.203605
-14.093429;-0.194469;-0.201300
-14.093429;-0.194469;-0.201300
-14.446025;-0.186112;-0.192943
-14.446025;-0.186112;-0.192943
-15.123604;-0.169495;-0.176326
-15.123604;-0.169495;-0.176326
-15.830485;-0.149675;-0.156506
-15.830485;-0.149675;-0.156506
-16.154183;-0.139970;-0.146801
-16.154183;-0.139970;-0.146801
-16.469694;-0.130349;-0.137180
-16.469694;-0.130349;-0.137180
-17.185879;-0.108419;-0.115250
-17.185879;-0.108419;-0.115250
-17.871214;-0.086980;-0.093811
-17.871214;-0.086980;-0.093811
-18.216374;-0.074727;-0.081558
-18.216374;-0.074727;-0.081558
-18.620514;-0.059193;-0.066023
-18.620514;-0.059193;-0.066023
-19.236802;-0.035245;-0.042076
-19.236802;-0.035245;-0.042076
-19.670873;-0.018920;-0.025751
-19.670873;-0.018920;-0.025751
-20.214571;0.000647;-0.006184
-20.214571;0.000647;-0.006184
-20.726098;0.000672;-0.006159
