SEP=;
y;Uy;Uy_RESID
-15.840000;0.066555;0.069343
-15.847807;0.066475;0.069263
-15.847807;0.066475;0.069263
-16.445936;0.059940;0.062728
-16.445936;0.059940;0.062728
-16.884160;0.055180;0.057968
-16.884160;0.055180;0.057968
-17.171745;0.051779;0.054567
-17.171745;0.051779;0.054567
-17.562225;0.047028;0.049816
-17.562225;0.047028;0.049816
-17.919911;0.043033;0.045821
-17.919911;0.043033;0.045821
-18.177677;0.040222;0.043010
-18.177677;0.040222;0.043010
-18.681839;0.035729;0.038517
-18.681839;0.035729;0.038517
-19.461362;0.029693;0.032481
-19.461362;0.029693;0.032481
-19.463531;0.029677;0.032465
-19.463531;0.029677;0.032465
-19.464849;0.029667;0.032455
-19.464849;0.029667;0.032455
-20.260942;0.024887;0.027675
-20.260942;0.024887;0.027675
-20.809443;0.022244;0.025032
-20.809443;0.022244;0.025032
-21.086468;0.020427;0.023215
-21.086468;0.020427;0.023215
-21.486310;0.018342;0.021130
-21.486310;0.018342;0.021130
-21.929872;0.016167;0.018955
-21.929872;0.016167;0.018955
-22.251009;0.014832;0.017619
-22.251009;0.014832;0.017619
-22.791405;0.012601;0.015389
-22.791405;0.012601;0.015389
-23.368002;0.011026;0.013814
-23.368002;0.011026;0.013814
-23.670001;0.010433;0.013221
-23.670001;0.010433;0.013221
-23.882320;0.010071;0.012859
-23.882320;0.010071;0.012859
-24.637005;0.008559;0.011347
-24.637005;0.008559;0.011347
-25.128647;0.007534;0.010322
-25.128647;0.007534;0.010322
-25.614433;0.006821;0.009609
-25.614433;0.006821;0.009609
-26.562192;0.004969;0.007756
-26.562192;0.004969;0.007756
-26.598004;0.004858;0.007646
-26.598004;0.004858;0.007646
-26.678355;0.004624;0.007412
-26.678355;0.004624;0.007412
-27.589444;0.002800;0.005588
-27.589444;0.002800;0.005588
-27.977342;0.001603;0.004390
-27.977342;0.001603;0.004390
-28.585646;0.000352;0.003140
-28.585646;0.000352;0.003140
-29.441067;-0.000382;0.002406
-29.441067;-0.000382;0.002406
-29.579161;-0.000506;0.002282
-29.579161;-0.000506;0.002282
-29.917477;-0.000308;0.002480
-29.917477;-0.000308;0.002480
-30.575714;-0.000622;0.002166
-30.575714;-0.000622;0.002166
-31.101105;-0.000958;0.001830
-31.101105;-0.000958;0.001830
-31.321302;-0.001240;0.001548
-31.321302;-0.001240;0.001548
-31.516435;-0.001494;0.001294
-31.516435;-0.001494;0.001294
-32.372673;-0.002199;0.000588
-32.372673;-0.002199;0.000588
-33.434265;-0.002917;-0.000129
-33.434265;-0.002917;-0.000129
-33.437572;-0.002918;-0.000130
-33.437572;-0.002918;-0.000130
-33.441357;-0.002921;-0.000133
-33.441357;-0.002921;-0.000133
-34.472576;-0.003003;-0.000215
-34.472576;-0.003003;-0.000215
-35.105090;-0.003193;-0.000406
-35.105090;-0.003193;-0.000406
-35.372394;-0.003299;-0.000511
-35.372394;-0.003299;-0.000511
-35.641290;-0.003302;-0.000514
-35.641290;-0.003302;-0.000514
-36.388918;-0.003310;-0.000522
-36.388918;-0.003310;-0.000522
-37.641486;-0.003313;-0.000525
-37.641486;-0.003313;-0.000525
-37.643721;-0.003313;-0.000525
-37.643721;-0.003313;-0.000525
-37.646293;-0.003313;-0.000525
-37.646293;-0.003313;-0.000525
-38.888831;-0.003313;-0.000525
-38.888831;-0.003313;-0.000525
-39.878680;-0.003312;-0.000524
-39.878680;-0.003312;-0.000524
-39.982295;-0.003312;-0.000524
-39.982295;-0.003312;-0.000524
-41.459313;-0.003309;-0.000521
-41.459313;-0.003309;-0.000521
-41.603398;-0.003309;-0.000521
-41.603398;-0.003309;-0.000521
-41.850593;-0.003308;-0.000520
-41.850593;-0.003308;-0.000520
-43.565696;-0.003300;-0.000512
-43.565696;-0.003300;-0.000512
-45.114735;-0.003289;-0.000501
-45.114735;-0.003289;-0.000501
-45.550552;-0.003286;-0.000498
-45.550552;-0.003286;-0.000498
-45.970085;-0.003283;-0.000495
-45.970085;-0.003283;-0.000495
-47.608360;-0.003268;-0.000480
-47.608360;-0.003268;-0.000480
-49.495112;-0.003249;-0.000461
-49.495112;-0.003249;-0.000461
-49.741397;-0.003246;-0.000459
-49.741397;-0.003246;-0.000459
-49.952685;-0.003244;-0.000456
-49.952685;-0.003244;-0.000456
-51.899089;-0.003224;-0.000436
-51.899089;-0.003224;-0.000436
-53.910538;-0.003208;-0.000420
-53.910538;-0.003208;-0.000420
-54.040342;-0.003207;-0.000419
-54.040342;-0.003207;-0.000419
-54.218317;-0.003205;-0.000417
-54.218317;-0.003205;-0.000417
-56.169466;-0.003189;-0.000401
-56.169466;-0.003189;-0.000401
-57.332625;-0.003183;-0.000395
-57.332625;-0.003183;-0.000395
-58.890966;-0.003171;-0.000383
-58.890966;-0.003171;-0.000383
-61.565972;-0.003140;-0.000353
-61.565972;-0.003140;-0.000353
-62.760564;-0.003124;-0.000336
-62.760564;-0.003124;-0.000336
-63.868864;-0.003111;-0.000323
-63.868864;-0.003111;-0.000323
-66.609677;-0.003079;-0.000291
-66.609677;-0.003079;-0.000291
-69.458577;-0.003043;-0.000255
-69.458577;-0.003043;-0.000255
-70.458302;-0.003031;-0.000243
-70.458302;-0.003031;-0.000243
-71.432231;-0.003018;-0.000230
-71.432231;-0.003018;-0.000230
-74.305944;-0.002977;-0.000189
-74.305944;-0.002977;-0.000189
-77.231649;-0.002923;-0.000135
-77.231649;-0.002923;-0.000135
-78.153203;-0.002907;-0.000119
-78.153203;-0.002907;-0.000119
-79.060383;-0.002891;-0.000103
-79.060383;-0.002891;-0.000103
-82.000000;-0.002849;-0.000062
-82.000000;-0.002849;-0.000062
-85.078768;-0.002824;-0.000036
-85.078768;-0.002824;-0.000036
-85.999978;-0.002817;-0.000029
-85.999978;-0.002817;-0.000029
-86.921192;-0.002810;-0.000022
-86.921192;-0.002810;-0.000022
-90.000000;-0.002788;0.000000
