SEP=;
y;Uy;Uy_RESID
-4.000000;0.243182;0.246228
-4.019500;0.242656;0.245701
-4.019500;0.242656;0.245701
-5.098962;0.216037;0.219083
-5.098962;0.216037;0.219083
-5.815086;0.189456;0.192501
-5.815086;0.189456;0.192501
-6.180468;0.175301;0.178347
-6.180468;0.175301;0.178347
-6.597485;0.160272;0.163318
-6.597485;0.160272;0.163318
-7.246656;0.139660;0.142706
-7.246656;0.139660;0.142706
-7.856699;0.122840;0.125886
-7.856699;0.122840;0.125886
-8.291422;0.112164;0.115210
-8.291422;0.112164;0.115210
-8.685511;0.103480;0.106526
-8.685511;0.103480;0.106526
-9.319146;0.091578;0.094624
-9.319146;0.091578;0.094624
-10.089521;0.079094;0.082140
-10.089521;0.079094;0.082140
-10.323654;0.075592;0.078638
-10.323654;0.075592;0.078638
-10.503056;0.073192;0.076238
-10.503056;0.073192;0.076238
-11.313500;0.063172;0.066218
-11.313500;0.063172;0.066218
-12.196008;0.054171;0.057216
-12.196008;0.054171;0.057216
-12.280544;0.053401;0.056447
-12.280544;0.053401;0.056447
-12.398760;0.052368;0.055414
-12.398760;0.052368;0.055414
-13.224032;0.044916;0.047962
-13.224032;0.044916;0.047962
-13.819376;0.038574;0.041619
-13.819376;0.038574;0.041619
-14.100000;0.035458;0.038503
-14.100000;0.035458;0.038503
-15.140184;0.023379;0.026425
-15.140184;0.023379;0.026425
-15.140943;0.023368;0.026414
-15.140943;0.023368;0.026414
-15.141792;0.023356;0.026402
-15.141792;0.023356;0.026402
-16.228299;0.011615;0.014661
-16.228299;0.011615;0.014661
-16.902449;0.006187;0.009233
-16.902449;0.006187;0.009233
-17.194479;0.004727;0.007772
-17.194479;0.004727;0.007772
-17.598199;0.003042;0.006088
-17.598199;0.003042;0.006088
-18.145011;0.001224;0.004270
-18.145011;0.001224;0.004270
-18.542270;0.000017;0.003063
-18.542270;0.000017;0.003063
-19.085397;-0.001229;0.001817
-19.085397;-0.001229;0.001817
-19.825628;-0.002562;0.000484
-19.825628;-0.002562;0.000484
-20.020520;-0.002854;0.000192
-20.020520;-0.002854;0.000192
-20.166296;-0.003072;-0.000026
-20.166296;-0.003072;-0.000026
-20.952767;-0.003001;0.000045
-20.952767;-0.003001;0.000045
-21.576470;-0.002991;0.000055
-21.576470;-0.002991;0.000055
-21.818446;-0.002987;0.000059
-21.818446;-0.002987;0.000059
-22.161970;-0.002982;0.000064
-22.161970;-0.002982;0.000064
-22.816630;-0.002974;0.000072
-22.816630;-0.002974;0.000072
-23.327838;-0.002971;0.000075
-23.327838;-0.002971;0.000075
-23.986872;-0.002968;0.000078
-23.986872;-0.002968;0.000078
-24.698228;-0.002966;0.000079
-24.698228;-0.002966;0.000079
-25.197790;-0.002967;0.000079
-25.197790;-0.002967;0.000079
-25.744546;-0.002967;0.000079
-25.744546;-0.002967;0.000079
-26.422679;-0.002968;0.000078
-26.422679;-0.002968;0.000078
-27.034786;-0.002968;0.000078
-27.034786;-0.002968;0.000078
-27.663762;-0.002968;0.000077
-27.663762;-0.002968;0.000077
-28.419292;-0.002969;0.000076
-28.419292;-0.002969;0.000076
-28.915091;-0.002970;0.000075
-28.915091;-0.002970;0.000075
-29.351495;-0.002971;0.000075
-29.351495;-0.002971;0.000075
