SEP=;
y;Ux;Ux_RESID
-4.000000;0.101618;0.097712
-4.018585;0.101602;0.097697
-4.018585;0.101602;0.097697
-5.147713;0.105136;0.101230
-5.147713;0.105136;0.101230
-6.025754;0.111966;0.108061
-6.025754;0.111966;0.108061
-6.290113;0.113830;0.109925
-6.290113;0.113830;0.109925
-6.543930;0.115250;0.111345
-6.543930;0.115250;0.111345
-7.436110;0.118293;0.114387
-7.436110;0.118293;0.114387
-8.589488;0.118547;0.114641
-8.589488;0.118547;0.114641
-8.590849;0.118545;0.114639
-8.590849;0.118545;0.114639
-8.593522;0.118541;0.114636
-8.593522;0.118541;0.114636
-9.724120;0.117803;0.113897
-9.724120;0.117803;0.113897
-10.215509;0.117722;0.113816
-10.215509;0.117722;0.113816
-10.763215;0.117713;0.113808
-10.763215;0.117713;0.113808
-11.619194;0.118014;0.114108
-11.619194;0.118014;0.114108
-11.696665;0.118095;0.114190
-11.696665;0.118095;0.114190
-11.842397;0.118146;0.114240
-11.842397;0.118146;0.114240
-12.575881;0.118497;0.114592
-12.575881;0.118497;0.114592
-12.987770;0.118203;0.114298
-12.987770;0.118203;0.114298
-13.360202;0.117386;0.113480
-13.360202;0.117386;0.113480
-14.138123;0.112731;0.108825
-14.138123;0.112731;0.108825
-14.359414;0.109878;0.105973
-14.359414;0.109878;0.105973
-14.884567;0.108346;0.104440
-14.884567;0.108346;0.104440
-15.164919;0.107475;0.103570
-15.164919;0.107475;0.103570
-15.931234;0.104619;0.100714
-15.931234;0.104619;0.100714
-16.112529;0.103731;0.099826
-16.112529;0.103731;0.099826
-16.215213;0.103261;0.099356
-16.215213;0.103261;0.099356
-16.970943;0.098288;0.094383
-16.970943;0.098288;0.094383
-17.823887;0.092182;0.088276
-17.823887;0.092182;0.088276
-17.854042;0.091959;0.088054
-17.854042;0.091959;0.088054
-17.882355;0.091762;0.087857
-17.882355;0.091762;0.087857
-18.770739;0.084222;0.080316
-18.770739;0.084222;0.080316
-19.701840;0.075111;0.071206
-19.701840;0.075111;0.071206
-19.712898;0.074984;0.071078
-19.712898;0.074984;0.071078
-19.724090;0.074883;0.070977
-19.724090;0.074883;0.070977
-20.650825;0.064419;0.060514
-20.650825;0.064419;0.060514
-21.562349;0.054015;0.050110
-21.562349;0.054015;0.050110
-21.576865;0.053866;0.049961
-21.576865;0.053866;0.049961
-21.591894;0.053668;0.049763
-21.591894;0.053668;0.049763
-22.498575;0.042075;0.038170
-22.498575;0.042075;0.038170
-23.393748;0.027495;0.023590
-23.393748;0.027495;0.023590
-23.416346;0.027036;0.023131
-23.416346;0.027036;0.023131
-23.439492;0.026582;0.022676
-23.439492;0.026582;0.022676
-24.333333;0.006718;0.002812
-24.333333;0.006718;0.002812
-24.717029;0.006715;0.002810
-24.717029;0.006715;0.002810
-25.304106;0.006709;0.002803
-25.304106;0.006709;0.002803
-26.057542;0.006699;0.002794
-26.057542;0.006699;0.002794
-26.593767;0.006691;0.002785
-26.593767;0.006691;0.002785
-27.288354;0.006680;0.002774
-27.288354;0.006680;0.002774
-27.861965;0.006670;0.002764
-27.861965;0.006670;0.002764
-28.528278;0.006658;0.002752
-28.528278;0.006658;0.002752
-29.185407;0.006644;0.002739
-29.185407;0.006644;0.002739
-30.018795;0.006623;0.002717
-30.018795;0.006623;0.002717
-30.805048;0.006602;0.002696
-30.805048;0.006602;0.002696
-31.891142;0.006578;0.002672
-31.891142;0.006578;0.002672
-32.181509;0.006571;0.002665
-32.181509;0.006571;0.002665
-33.320027;0.006540;0.002635
-33.320027;0.006540;0.002635
-34.090019;0.006522;0.002617
-34.090019;0.006522;0.002617
-35.250459;0.006502;0.002596
-35.250459;0.006502;0.002596
-37.180280;0.006477;0.002571
-37.180280;0.006477;0.002571
-37.623796;0.006472;0.002566
-37.623796;0.006472;0.002566
-38.042626;0.006468;0.002563
-38.042626;0.006468;0.002563
-40.140728;0.006458;0.002552
