SEP=;
y;Uy;Uy_RESID
6.000000;-0.636008;-0.635331
1.991532;-0.616657;-0.615981
1.991532;-0.616657;-0.615981
1.620000;-0.613690;-0.613014
1.620000;-0.613690;-0.613014
0.794812;-0.598860;-0.598184
0.794812;-0.598860;-0.598184
0.132535;-0.583557;-0.582881
0.132535;-0.583557;-0.582881
-1.493144;-0.540594;-0.539917
-1.493144;-0.540594;-0.539917
-1.528030;-0.539728;-0.539051
-1.528030;-0.539728;-0.539051
-1.579498;-0.538497;-0.537821
-1.579498;-0.538497;-0.537821
-3.176771;-0.514790;-0.514114
-3.176771;-0.514790;-0.514114
-4.362365;-0.499356;-0.498679
-4.362365;-0.499356;-0.498679
-4.879219;-0.491567;-0.490890
-4.879219;-0.491567;-0.490890
-5.608821;-0.480819;-0.480142
-5.608821;-0.480819;-0.480142
-6.613463;-0.462592;-0.461915
-6.613463;-0.462592;-0.461915
-7.246749;-0.452141;-0.451465
-7.246749;-0.452141;-0.451465
-8.470339;-0.431736;-0.431060
-8.470339;-0.431736;-0.431060
-9.411759;-0.416898;-0.416222
-9.411759;-0.416898;-0.416222
-9.938585;-0.406343;-0.405666
-9.938585;-0.406343;-0.405666
-11.004815;-0.380418;-0.379742
-11.004815;-0.380418;-0.379742
-11.233267;-0.373516;-0.372839
-11.233267;-0.373516;-0.372839
-11.383864;-0.368951;-0.368275
-11.383864;-0.368951;-0.368275
-12.578317;-0.339470;-0.338794
-12.578317;-0.339470;-0.338794
-13.984521;-0.307122;-0.306445
-13.984521;-0.307122;-0.306445
-13.991588;-0.306906;-0.306230
-13.991588;-0.306906;-0.306230
-13.997875;-0.306715;-0.306039
-13.997875;-0.306715;-0.306039
-15.416861;-0.270848;-0.270171
-15.416861;-0.270848;-0.270171
-16.988823;-0.227342;-0.226666
-16.988823;-0.227342;-0.226666
-17.035738;-0.225997;-0.225320
-17.035738;-0.225997;-0.225320
-17.082365;-0.224678;-0.224001
-17.082365;-0.224678;-0.224001
-18.654627;-0.185620;-0.184944
-18.654627;-0.185620;-0.184944
-20.227731;-0.153012;-0.152336
-20.227731;-0.153012;-0.152336
-20.274697;-0.152086;-0.151409
-20.274697;-0.152086;-0.151409
-20.321414;-0.151177;-0.150501
-20.321414;-0.151177;-0.150501
-21.896607;-0.122920;-0.122243
-21.896607;-0.122920;-0.122243
-23.473667;-0.100654;-0.099977
-23.473667;-0.100654;-0.099977
-23.528971;-0.099961;-0.099285
-23.528971;-0.099961;-0.099285
-23.584874;-0.099257;-0.098580
-23.584874;-0.099257;-0.098580
-25.173415;-0.077928;-0.077251
-25.173415;-0.077928;-0.077251
-26.698962;-0.060459;-0.059783
-26.698962;-0.060459;-0.059783
-26.869950;-0.058596;-0.057919
-26.869950;-0.058596;-0.057919
-27.105696;-0.055897;-0.055221
-27.105696;-0.055897;-0.055221
-28.671852;-0.040702;-0.040025
-28.671852;-0.040702;-0.040025
-29.288376;-0.035398;-0.034722
-29.288376;-0.035398;-0.034722
-30.711211;-0.025417;-0.024740
-30.711211;-0.025417;-0.024740
-30.879298;-0.024247;-0.023571
-30.879298;-0.024247;-0.023571
-31.112098;-0.022626;-0.021949
-31.112098;-0.022626;-0.021949
-32.468417;-0.013353;-0.012677
-32.468417;-0.013353;-0.012677
-33.713308;-0.006404;-0.005727
-33.713308;-0.006404;-0.005727
