SEP=;
Time[s];Ux(CN_5);Ux(CN_7);Ux_Residual(CN_5-CN_7);Uy(CN_5);Uy(CN_7);Uy_Residual(CN_5-CN_7);Ux(CN_1);Ux(CN_7);Ux_Residual(CN_1-CN_7);Uy(CN_1);Uy(CN_7);Uy_Residual(CN_1-CN_7);Ux(CN_4);Ux(CN_7);Ux_Residual(CN_4-CN_7);Uy(CN_4);Uy(CN_7);Uy_Residual(CN_4-CN_7);Ux(CN_3);Ux(CN_7);Ux_Residual(CN_3-CN_7);Uy(CN_3);Uy(CN_7);Uy_Residual(CN_3-CN_7);Ux(CN_2);Ux(CN_7);Ux_Residual(CN_2-CN_7);Uy(CN_2);Uy(CN_7);Uy_Residual(CN_2-CN_7);Ux(CN_6);Ux(CN_7);Ux_Residual(CN_6-CN_7);Uy(CN_6);Uy(CN_7);Uy_Residual(CN_6-CN_7)
13305600.109989;0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000020;0.000000;0.000020;-0.000028;-0.000000;-0.000028;0.000401;0.000000;0.000400;0.000731;-0.000000;0.000731;-0.000299;0.000000;-0.000299;0.000541;-0.000000;0.000541;-0.000013;0.000000;-0.000013;-0.000006;-0.000000;-0.000006;-0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000000
13305600.119988;0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000000;0.000019;0.000000;0.000019;-0.000028;-0.000000;-0.000028;0.000421;0.000000;0.000421;0.000758;-0.000000;0.000758;-0.000312;0.000000;-0.000312;0.000553;-0.000000;0.000554;-0.000014;0.000000;-0.000014;-0.000005;-0.000000;-0.000005;-0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000000
13305600.129987;0.000000;-0.000000;0.000000;0.000000;-0.000001;0.000001;0.000020;-0.000000;0.000020;-0.000028;-0.000001;-0.000027;0.000437;-0.000000;0.000437;0.000782;-0.000001;0.000782;-0.000323;-0.000000;-0.000323;0.000563;-0.000001;0.000563;-0.000014;-0.000000;-0.000014;-0.000005;-0.000001;-0.000005;-0.000000;-0.000000;0.000000;0.000000;-0.000001;0.000001
13305600.139985;0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000;0.000020;-0.000000;0.000021;-0.000027;-0.000000;-0.000026;0.000447;-0.000000;0.000447;0.000801;-0.000000;0.000802;-0.000331;-0.000000;-0.000331;0.000568;-0.000000;0.000568;-0.000014;-0.000000;-0.000014;-0.000005;-0.000000;-0.000005;-0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000
13305600.149984;0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000021;-0.000000;0.000021;-0.000026;0.000000;-0.000026;0.000455;-0.000000;0.000456;0.000816;0.000000;0.000816;-0.000341;-0.000000;-0.000341;0.000570;0.000000;0.000570;-0.000014;-0.000000;-0.000014;-0.000005;0.000000;-0.000005;-0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000
13305600.159983;0.000000;0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000021;0.000000;0.000020;-0.000025;0.000000;-0.000025;0.000464;0.000000;0.000464;0.000827;0.000000;0.000827;-0.000352;0.000000;-0.000352;0.000568;0.000000;0.000568;-0.000014;0.000000;-0.000014;-0.000005;0.000000;-0.000006;0.000000;0.000000;-0.000000;0.000000;0.000000;-0.000000
13305600.169982;0.000000;0.000000;-0.000000;0.000000;0.000001;-0.000001;0.000020;0.000000;0.000019;-0.000022;0.000001;-0.000023;0.000473;0.000000;0.000473;0.000833;0.000001;0.000832;-0.000360;0.000000;-0.000360;0.000565;0.000001;0.000564;-0.000014;0.000000;-0.000014;-0.000005;0.000001;-0.000005;0.000000;0.000000;-0.000000;0.000000;0.000001;-0.000001
13305600.179981;0.000000;0.000000;-0.000000;0.000000;0.000001;-0.000001;0.000018;0.000000;0.000017;-0.000020;0.000001;-0.000021;0.000484;0.000000;0.000483;0.000833;0.000001;0.000832;-0.000366;0.000000;-0.000366;0.000563;0.000001;0.000562;-0.000013;0.000000;-0.000013;-0.000004;0.000001;-0.000005;0.000000;0.000000;-0.000000;0.000000;0.000001;-0.000001
13305600.189980;0.000000;0.000000;-0.000000;-0.000000;0.000001;-0.000001;0.000016;0.000000;0.000016;-0.000021;0.000001;-0.000022;0.000495;0.000000;0.000494;0.000831;0.000001;0.000830;-0.000372;0.000000;-0.000372;0.000565;0.000001;0.000564;-0.000012;0.000000;-0.000013;-0.000004;0.000001;-0.000005;0.000000;0.000000;-0.000000;0.000000;0.000001;-0.000001
13305600.199979;-0.000000;0.000001;-0.000001;-0.000000;0.000001;-0.000001;0.000018;0.000001;0.000017;-0.000026;0.000001;-0.000028;0.000506;0.000001;0.000506;0.000831;0.000001;0.000830;-0.000380;0.000001;-0.000380;0.000570;0.000001;0.000568;-0.000012;0.000001;-0.000013;-0.000007;0.000001;-0.000008;0.000000;0.000001;-0.000001;0.000000;0.000001;-0.000001
13305600.209978;-0.000000;0.000001;-0.000001;-0.000000;0.000002;-0.000002;0.000024;0.000001;0.000024;-0.000037;0.000002;-0.000038;0.000517;0.000001;0.000516;0.000833;0.000002;0.000831;-0.000388;0.000001;-0.000389;0.000575;0.000002;0.000574;-0.000015;0.000001;-0.000016;-0.000013;0.000002;-0.000014;0.000000;0.000001;-0.000001;0.000000;0.000002;-0.000002
13305600.219977;-0.000000;0.000001;-0.000001;-0.000000;0.000001;-0.000001;0.000034;0.000001;0.000034;-0.000050;0.000001;-0.000051;0.000525;0.000001;0.000524;0.000836;0.000001;0.000834;-0.000395;0.000001;-0.000396;0.000581;0.000001;0.000580;-0.000022;0.000001;-0.000022;-0.000022;0.000001;-0.000023;0.000000;0.000001;-0.000001;0.000000;0.000001;-0.000001
13305600.229976;-0.000000;0.000001;-0.000001;-0.000000;0.000001;-0.000001;0.000046;0.000001;0.000045;-0.000063;0.000001;-0.000064;0.000532;0.000001;0.000532;0.000841;0.000001;0.000840;-0.000403;0.000001;-0.000403;0.000589;0.000001;0.000588;-0.000030;0.000001;-0.000031;-0.000032;0.000001;-0.000033;0.000000;0.000001;-0.000001;0.000000;0.000001;-0.000001
13305600.239975;-0.000000;0.000001;-0.000001;-0.000000;0.000001;-0.000001;0.000058;0.000001;0.000057;-0.000075;0.000001;-0.000076;0.000541;0.000001;0.000541;0.000847;0.000001;0.000846;-0.000409;0.000001;-0.000410;0.000596;0.000001;0.000595;-0.000039;0.000001;-0.000040;-0.000043;0.000001;-0.000043;0.000000;0.000001;-0.000001;0.000000;0.000001;-0.000001
13305600.249974;-0.000000;0.000001;-0.000001;-0.000000;0.000001;-0.000001;0.000067;0.000001;0.000067;-0.000084;0.000001;-0.000084;0.000552;0.000001;0.000551;0.000854;0.000001;0.000853;-0.000415;0.000001;-0.000415;0.000602;0.000001;0.000601;-0.000050;0.000001;-0.000050;-0.000052;0.000001;-0.000052;0.000000;0.000001;-0.000001;0.000000;0.000001;-0.000001
13305600.259973;-0.000000;0.000001;-0.000001;-0.000000;0.000000;-0.000000;0.000074;0.000001;0.000073;-0.000089;0.000000;-0.000089;0.000562;0.000001;0.000562;0.000859;0.000000;0.000859;-0.000422;0.000001;-0.000422;0.000604;0.000000;0.000604;-0.000059;0.000001;-0.000059;-0.000058;0.000000;-0.000058;0.000000;0.000001;-0.000001;0.000000;0.000000;-0.000000
13305600.269972;-0.000000;0.000001;-0.000001;-0.000000;0.000000;-0.000000;0.000077;0.000001;0.000076;-0.000093;0.000000;-0.000093;0.000573;0.000001;0.000573;0.000864;0.000000;0.000864;-0.000431;0.000001;-0.000431;0.000603;0.000000;0.000603;-0.000066;0.000001;-0.000067;-0.000061;0.000000;-0.000061;0.000000;0.000001;-0.000001;0.000000;0.000000;-0.000000
13305600.279971;-0.000000;0.000000;-0.000000;-0.000000;-0.000000;0.000000;0.000075;0.000000;0.000075;-0.000095;-0.000000;-0.000095;0.000582;0.000000;0.000582;0.000867;-0.000000;0.000868;-0.000441;0.000000;-0.000441;0.000599;-0.000000;0.000600;-0.000069;0.000000;-0.000070;-0.000060;-0.000000;-0.000060;0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000000
13305600.289970;-0.000000;0.000000;-0.000000;-0.000000;-0.000001;0.000001;0.000074;0.000000;0.000073;-0.000096;-0.000001;-0.000095;0.000587;0.000000;0.000587;0.000871;-0.000001;0.000871;-0.000449;0.000000;-0.000449;0.000595;-0.000001;0.000596;-0.000069;0.000000;-0.000069;-0.000056;-0.000001;-0.000055;0.000000;0.000000;-0.000000;0.000000;-0.000001;0.000001
13305600.299969;-0.000000;-0.000000;0.000000;-0.000000;-0.000001;0.000001;0.000075;-0.000000;0.000075;-0.000096;-0.000001;-0.000095;0.000588;-0.000000;0.000588;0.000874;-0.000001;0.000875;-0.000454;-0.000000;-0.000454;0.000591;-0.000001;0.000592;-0.000069;-0.000000;-0.000068;-0.000051;-0.000001;-0.000050;0.000000;-0.000000;0.000000;0.000000;-0.000001;0.000001
13305600.309968;0.000000;-0.000000;0.000000;-0.000000;-0.000001;0.000001;0.000081;-0.000000;0.000082;-0.000092;-0.000001;-0.000090;0.000586;-0.000000;0.000587;0.000878;-0.000001;0.000879;-0.000456;-0.000000;-0.000455;0.000589;-0.000001;0.000590;-0.000071;-0.000000;-0.000070;-0.000047;-0.000001;-0.000046;0.000000;-0.000000;0.000000;-0.000000;-0.000001;0.000001
13305600.319967;0.000000;-0.000001;0.000001;-0.000000;-0.000001;0.000001;0.000092;-0.000001;0.000092;-0.000086;-0.000001;-0.000084;0.000584;-0.000001;0.000585;0.000880;-0.000001;0.000881;-0.000454;-0.000001;-0.000453;0.000587;-0.000001;0.000588;-0.000075;-0.000001;-0.000074;-0.000041;-0.000001;-0.000040;0.000000;-0.000001;0.000001;-0.000000;-0.000001;0.000001
13305600.329966;0.000000;-0.000001;0.000001;-0.000000;-0.000001;0.000001;0.000104;-0.000001;0.000105;-0.000082;-0.000001;-0.000081;0.000583;-0.000001;0.000584;0.000880;-0.000001;0.000881;-0.000450;-0.000001;-0.000449;0.000584;-0.000001;0.000586;-0.000080;-0.000001;-0.000078;-0.000035;-0.000001;-0.000034;0.000000;-0.000001;0.000001;-0.000000;-0.000001;0.000001
13305600.339965;0.000000;-0.000002;0.000002;-0.000000;-0.000001;0.000001;0.000116;-0.000002;0.000118;-0.000082;-0.000001;-0.000080;0.000585;-0.000002;0.000587;0.000878;-0.000001;0.000879;-0.000447;-0.000002;-0.000445;0.000583;-0.000001;0.000584;-0.000084;-0.000002;-0.000083;-0.000031;-0.000001;-0.000030;0.000000;-0.000002;0.000002;0.000000;-0.000001;0.000001
13305600.349964;0.000000;-0.000002;0.000002;-0.000000;-0.000001;0.000001;0.000129;-0.000002;0.000131;-0.000082;-0.000001;-0.000081;0.000590;-0.000002;0.000592;0.000876;-0.000001;0.000878;-0.000444;-0.000002;-0.000442;0.000582;-0.000001;0.000583;-0.000088;-0.000002;-0.000086;-0.000029;-0.000001;-0.000028;0.000000;-0.000002;0.000002;0.000000;-0.000001;0.000001
13305600.359963;0.000000;-0.000002;0.000002;0.000000;-0.000001;0.000001;0.000140;-0.000002;0.000142;-0.000084;-0.000001;-0.000083;0.000598;-0.000002;0.000600;0.000876;-0.000001;0.000877;-0.000442;-0.000002;-0.000440;0.000581;-0.000001;0.000582;-0.000091;-0.000002;-0.000090;-0.000029;-0.000001;-0.000028;0.000000;-0.000002;0.000002;0.000000;-0.000001;0.000001
13305600.369962;0.000000;-0.000002;0.000002;0.000000;-0.000001;0.000001;0.000150;-0.000002;0.000152;-0.000087;-0.000001;-0.000087;0.000605;-0.000002;0.000607;0.000876;-0.000001;0.000877;-0.000439;-0.000002;-0.000437;0.000580;-0.000001;0.000581;-0.000094;-0.000002;-0.000092;-0.000032;-0.000001;-0.000032;0.000000;-0.000002;0.000002;0.000000;-0.000001;0.000001
13305600.379961;-0.000000;-0.000001;0.000001;0.000000;-0.000001;0.000001;0.000158;-0.000001;0.000160;-0.000095;-0.000001;-0.000094;0.000612;-0.000001;0.000614;0.000875;-0.000001;0.000875;-0.000436;-0.000001;-0.000435;0.000577;-0.000001;0.000578;-0.000095;-0.000001;-0.000094;-0.000038;-0.000001;-0.000037;0.000000;-0.000001;0.000002;0.000000;-0.000001;0.000001
13305600.389960;-0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000001;0.000163;-0.000001;0.000164;-0.000107;-0.000000;-0.000106;0.000618;-0.000001;0.000619;0.000872;-0.000000;0.000872;-0.000434;-0.000001;-0.000433;0.000574;-0.000000;0.000574;-0.000096;-0.000001;-0.000095;-0.000046;-0.000000;-0.000045;0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000001
13305600.399959;-0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000001;0.000161;-0.000001;0.000162;-0.000119;-0.000000;-0.000118;0.000622;-0.000001;0.000623;0.000868;-0.000000;0.000869;-0.000431;-0.000001;-0.000430;0.000571;-0.000000;0.000571;-0.000096;-0.000001;-0.000095;-0.000054;-0.000000;-0.000054;0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000001
13305600.409958;-0.000000;-0.000001;0.000001;0.000001;-0.000000;0.000001;0.000157;-0.000001;0.000157;-0.000125;-0.000000;-0.000125;0.000622;-0.000001;0.000623;0.000865;-0.000000;0.000866;-0.000428;-0.000001;-0.000427;0.000569;-0.000000;0.000569;-0.000091;-0.000001;-0.000090;-0.000062;-0.000000;-0.000061;0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000001
13305600.419956;-0.000000;-0.000001;0.000001;0.000001;-0.000001;0.000001;0.000156;-0.000001;0.000156;-0.000126;-0.000001;-0.000126;0.000620;-0.000001;0.000621;0.000862;-0.000001;0.000863;-0.000426;-0.000001;-0.000425;0.000568;-0.000001;0.000569;-0.000086;-0.000001;-0.000085;-0.000065;-0.000001;-0.000064;0.000001;-0.000001;0.000001;0.000000;-0.000001;0.000001
13305600.429955;-0.000000;-0.000000;0.000000;0.000000;-0.000001;0.000001;0.000158;-0.000000;0.000158;-0.000129;-0.000001;-0.000129;0.000615;-0.000000;0.000616;0.000860;-0.000001;0.000861;-0.000422;-0.000000;-0.000422;0.000569;-0.000001;0.000569;-0.000084;-0.000000;-0.000084;-0.000062;-0.000001;-0.000061;0.000001;-0.000000;0.000001;0.000000;-0.000001;0.000001
13305600.439955;0.000000;-0.000000;0.000000;0.000000;-0.000001;0.000001;0.000161;-0.000000;0.000161;-0.000137;-0.000001;-0.000136;0.000610;-0.000000;0.000610;0.000858;-0.000001;0.000859;-0.000419;-0.000000;-0.000419;0.000572;-0.000001;0.000572;-0.000085;-0.000000;-0.000084;-0.000056;-0.000001;-0.000056;0.000000;-0.000000;0.000001;0.000000;-0.000001;0.000001
13305600.449953;0.000000;0.000000;-0.000000;0.000000;-0.000001;0.000001;0.000157;0.000000;0.000156;-0.000144;-0.000001;-0.000143;0.000605;0.000000;0.000605;0.000857;-0.000001;0.000858;-0.000415;0.000000;-0.000416;0.000577;-0.000001;0.000578;-0.000087;0.000000;-0.000088;-0.000055;-0.000001;-0.000054;0.000000;0.000000;0.000000;-0.000000;-0.000001;0.000001
13305600.459952;0.000000;0.000001;-0.000000;-0.000000;-0.000001;0.000001;0.000145;0.000001;0.000145;-0.000145;-0.000001;-0.000144;0.000602;0.000001;0.000602;0.000858;-0.000001;0.000859;-0.000413;0.000001;-0.000414;0.000583;-0.000001;0.000585;-0.000090;0.000001;-0.000091;-0.000056;-0.000001;-0.000055;0.000000;0.000001;-0.000000;-0.000000;-0.000001;0.000001
13305600.469951;0.000001;0.000001;-0.000000;-0.000000;-0.000001;0.000001;0.000134;0.000001;0.000134;-0.000136;-0.000001;-0.000135;0.000603;0.000001;0.000602;0.000860;-0.000001;0.000861;-0.000411;0.000001;-0.000412;0.000590;-0.000001;0.000592;-0.000090;0.000001;-0.000091;-0.000057;-0.000001;-0.000056;0.000000;0.000001;-0.000001;-0.000000;-0.000001;0.000001
13305600.479950;0.000001;0.000001;-0.000000;-0.000000;-0.000001;0.000001;0.000130;0.000001;0.000129;-0.000119;-0.000001;-0.000117;0.000604;0.000001;0.000603;0.000863;-0.000001;0.000864;-0.000410;0.000001;-0.000411;0.000598;-0.000001;0.000599;-0.000087;0.000001;-0.000088;-0.000054;-0.000001;-0.000052;0.000000;0.000001;-0.000001;-0.000000;-0.000001;0.000001
13305600.489949;0.000001;0.000001;-0.000000;-0.000000;-0.000002;0.000001;0.000133;0.000001;0.000132;-0.000102;-0.000002;-0.000100;0.000606;0.000001;0.000605;0.000865;-0.000002;0.000867;-0.000408;0.000001;-0.000409;0.000605;-0.000002;0.000607;-0.000085;0.000001;-0.000086;-0.000045;-0.000002;-0.000044;0.000001;0.000001;-0.000000;-0.000000;-0.000002;0.000001
13305600.499948;0.000001;0.000001;-0.000001;0.000000;-0.000002;0.000002;0.000137;0.000001;0.000136;-0.000092;-0.000002;-0.000091;0.000608;0.000001;0.000607;0.000868;-0.000002;0.000869;-0.000407;0.000001;-0.000408;0.000612;-0.000002;0.000614;-0.000085;0.000001;-0.000087;-0.000034;-0.000002;-0.000033;0.000001;0.000001;-0.000000;-0.000000;-0.000002;0.000001
13305600.509947;0.000000;0.000001;-0.000001;0.000000;-0.000002;0.000002;0.000136;0.000001;0.000135;-0.000090;-0.000002;-0.000088;0.000612;0.000001;0.000611;0.000869;-0.000002;0.000871;-0.000407;0.000001;-0.000408;0.000618;-0.000002;0.000620;-0.000090;0.000001;-0.000091;-0.000026;-0.000002;-0.000025;0.000001;0.000001;-0.000000;0.000000;-0.000002;0.000002
13305600.519946;0.000000;0.000001;-0.000001;0.000000;-0.000002;0.000003;0.000129;0.000001;0.000128;-0.000086;-0.000002;-0.000084;0.000615;0.000001;0.000614;0.000870;-0.000002;0.000873;-0.000407;0.000001;-0.000408;0.000622;-0.000002;0.000624;-0.000094;0.000001;-0.000095;-0.000025;-0.000002;-0.000023;0.000001;0.000001;-0.000000;0.000000;-0.000002;0.000002
13305600.529945;-0.000000;0.000001;-0.000001;0.000001;-0.000002;0.000003;0.000123;0.000001;0.000121;-0.000080;-0.000002;-0.000077;0.000617;0.000001;0.000616;0.000871;-0.000002;0.000873;-0.000408;0.000001;-0.000409;0.000624;-0.000002;0.000626;-0.000093;0.000001;-0.000094;-0.000028;-0.000002;-0.000026;0.000001;0.000001;-0.000000;0.000000;-0.000002;0.000002
13305600.539944;-0.000000;0.000001;-0.000002;0.000000;-0.000003;0.000003;0.000120;0.000001;0.000119;-0.000074;-0.000003;-0.000071;0.000618;0.000001;0.000617;0.000871;-0.000003;0.000874;-0.000408;0.000001;-0.000409;0.000625;-0.000003;0.000627;-0.000086;0.000001;-0.000087;-0.000031;-0.000003;-0.000028;0.000001;0.000001;-0.000000;-0.000000;-0.000003;0.000002
13305600.549943;-0.000000;0.000001;-0.000002;0.000000;-0.000003;0.000003;0.000119;0.000001;0.000117;-0.000072;-0.000003;-0.000070;0.000618;0.000001;0.000617;0.000871;-0.000003;0.000874;-0.000407;0.000001;-0.000408;0.000624;-0.000003;0.000626;-0.000078;0.000001;-0.000080;-0.000029;-0.000003;-0.000027;0.000001;0.000001;-0.000000;-0.000000;-0.000003;0.000002
13305600.559942;0.000000;0.000001;-0.000001;0.000000;-0.000003;0.000003;0.000115;0.000001;0.000114;-0.000074;-0.000003;-0.000071;0.000618;0.000001;0.000617;0.000870;-0.000003;0.000873;-0.000405;0.000001;-0.000407;0.000621;-0.000003;0.000624;-0.000072;0.000001;-0.000074;-0.000027;-0.000003;-0.000024;0.000001;0.000001;-0.000001;-0.000001;-0.000003;0.000002
13305600.569941;0.000000;0.000001;-0.000001;-0.000000;-0.000003;0.000003;0.000111;0.000001;0.000109;-0.000073;-0.000003;-0.000069;0.000617;0.000001;0.000616;0.000868;-0.000003;0.000871;-0.000403;0.000001;-0.000404;0.000616;-0.000003;0.000619;-0.000068;0.000001;-0.000070;-0.000026;-0.000003;-0.000023;0.000001;0.000001;-0.000001;-0.000001;-0.000003;0.000002
13305600.579940;0.000001;0.000001;-0.000000;-0.000001;-0.000003;0.000003;0.000109;0.000001;0.000107;-0.000068;-0.000003;-0.000065;0.000615;0.000001;0.000613;0.000866;-0.000003;0.000869;-0.000400;0.000001;-0.000402;0.000609;-0.000003;0.000612;-0.000063;0.000001;-0.000064;-0.000027;-0.000003;-0.000024;0.000000;0.000001;-0.000001;-0.000001;-0.000003;0.000002
13305600.589939;0.000002;0.000001;0.000000;-0.000001;-0.000003;0.000002;0.000111;0.000001;0.000109;-0.000064;-0.000003;-0.000061;0.000611;0.000001;0.000610;0.000864;-0.000003;0.000868;-0.000398;0.000001;-0.000400;0.000602;-0.000003;0.000605;-0.000054;0.000001;-0.000055;-0.000028;-0.000003;-0.000025;0.000000;0.000001;-0.000001;-0.000002;-0.000003;0.000001
13305600.599938;0.000002;0.000001;0.000001;-0.000001;-0.000003;0.000002;0.000114;0.000001;0.000113;-0.000063;-0.000003;-0.000060;0.000608;0.000001;0.000606;0.000863;-0.000003;0.000866;-0.000397;0.000001;-0.000399;0.000595;-0.000003;0.000598;-0.000045;0.000001;-0.000047;-0.000028;-0.000003;-0.000025;0.000000;0.000001;-0.000001;-0.000002;-0.000003;0.000001
13305600.609937;0.000002;0.000002;0.000001;-0.000001;-0.000003;0.000002;0.000116;0.000002;0.000114;-0.000064;-0.000003;-0.000060;0.000605;0.000002;0.000603;0.000861;-0.000003;0.000864;-0.000396;0.000002;-0.000397;0.000588;-0.000003;0.000591;-0.000039;0.000002;-0.000040;-0.000028;-0.000003;-0.000025;0.000000;0.000002;-0.000001;-0.000003;-0.000003;0.000000
13305600.619936;0.000002;0.000002;0.000001;-0.000001;-0.000003;0.000002;0.000117;0.000002;0.000115;-0.000064;-0.000003;-0.000061;0.000603;0.000002;0.000601;0.000859;-0.000003;0.000862;-0.000394;0.000002;-0.000396;0.000580;-0.000003;0.000583;-0.000036;0.000002;-0.000037;-0.000030;-0.000003;-0.000027;0.000000;0.000002;-0.000001;-0.000003;-0.000003;-0.000000
13305600.629935;0.000002;0.000002;0.000000;-0.000001;-0.000003;0.000002;0.000119;0.000002;0.000117;-0.000066;-0.000003;-0.000062;0.000601;0.000002;0.000599;0.000857;-0.000003;0.000860;-0.000393;0.000002;-0.000395;0.000573;-0.000003;0.000576;-0.000034;0.000002;-0.000036;-0.000035;-0.000003;-0.000032;0.000000;0.000002;-0.000002;-0.000003;-0.000003;-0.000000
13305600.639934;0.000002;0.000002;-0.000001;-0.000001;-0.000003;0.000002;0.000121;0.000002;0.000119;-0.000068;-0.000003;-0.000065;0.000601;0.000002;0.000599;0.000856;-0.000003;0.000859;-0.000392;0.000002;-0.000394;0.000567;-0.000003;0.000570;-0.000034;0.000002;-0.000037;-0.000039;-0.000003;-0.000036;0.000001;0.000002;-0.000002;-0.000003;-0.000003;-0.000000
