SEP=;
Time[s];Ux(CN_5);Ux(CN_7);Ux_Residual(CN_5-CN_7);Uy(CN_5);Uy(CN_7);Uy_Residual(CN_5-CN_7);Ux(CN_1);Ux(CN_7);Ux_Residual(CN_1-CN_7);Uy(CN_1);Uy(CN_7);Uy_Residual(CN_1-CN_7);Ux(CN_4);Ux(CN_7);Ux_Residual(CN_4-CN_7);Uy(CN_4);Uy(CN_7);Uy_Residual(CN_4-CN_7);Ux(CN_3);Ux(CN_7);Ux_Residual(CN_3-CN_7);Uy(CN_3);Uy(CN_7);Uy_Residual(CN_3-CN_7);Ux(CN_2);Ux(CN_7);Ux_Residual(CN_2-CN_7);Uy(CN_2);Uy(CN_7);Uy_Residual(CN_2-CN_7);Ux(CN_6);Ux(CN_7);Ux_Residual(CN_6-CN_7);Uy(CN_6);Uy(CN_7);Uy_Residual(CN_6-CN_7)
13305600.219931;-0.000000;0.000016;-0.000016;0.000000;0.000001;-0.000001;0.000034;0.000016;0.000018;-0.000049;0.000001;-0.000051;0.000525;0.000016;0.000509;0.000836;0.000001;0.000834;-0.000395;0.000016;-0.000411;0.000581;0.000001;0.000580;-0.000021;0.000016;-0.000037;-0.000022;0.000001;-0.000023;-0.000000;0.000016;-0.000016;-0.000000;0.000001;-0.000001
13305600.239925;-0.000000;0.000027;-0.000027;0.000000;0.000001;-0.000001;0.000057;0.000027;0.000030;-0.000075;0.000001;-0.000076;0.000541;0.000027;0.000514;0.000847;0.000001;0.000846;-0.000409;0.000027;-0.000436;0.000596;0.000001;0.000595;-0.000039;0.000027;-0.000066;-0.000042;0.000001;-0.000043;-0.000000;0.000027;-0.000027;-0.000000;0.000001;-0.000001
13305600.259919;-0.000000;0.000038;-0.000038;0.000000;0.000000;-0.000000;0.000074;0.000038;0.000035;-0.000089;0.000000;-0.000089;0.000562;0.000038;0.000524;0.000859;0.000000;0.000859;-0.000422;0.000038;-0.000460;0.000604;0.000000;0.000603;-0.000059;0.000038;-0.000097;-0.000058;0.000000;-0.000058;-0.000000;0.000038;-0.000038;-0.000000;0.000000;-0.000000
13305600.279912;-0.000000;0.000048;-0.000048;0.000000;-0.000000;0.000000;0.000075;0.000048;0.000027;-0.000095;-0.000000;-0.000095;0.000582;0.000048;0.000534;0.000867;-0.000000;0.000867;-0.000441;0.000048;-0.000489;0.000599;-0.000000;0.000600;-0.000069;0.000048;-0.000117;-0.000060;-0.000000;-0.000060;-0.000000;0.000048;-0.000048;-0.000000;-0.000000;0.000000
13305600.299906;-0.000000;0.000057;-0.000057;0.000000;-0.000001;0.000001;0.000075;0.000057;0.000018;-0.000096;-0.000001;-0.000095;0.000588;0.000057;0.000531;0.000874;-0.000001;0.000875;-0.000454;0.000057;-0.000512;0.000591;-0.000001;0.000592;-0.000068;0.000057;-0.000126;-0.000051;-0.000001;-0.000050;-0.000000;0.000057;-0.000057;-0.000000;-0.000001;0.000001
13305600.319900;-0.000000;0.000070;-0.000070;-0.000000;-0.000001;0.000001;0.000091;0.000070;0.000022;-0.000086;-0.000001;-0.000084;0.000584;0.000070;0.000514;0.000880;-0.000001;0.000881;-0.000454;0.000070;-0.000523;0.000586;-0.000001;0.000588;-0.000075;0.000070;-0.000144;-0.000041;-0.000001;-0.000040;-0.000000;0.000070;-0.000070;0.000000;-0.000001;0.000002
13305600.339894;0.000000;0.000089;-0.000089;-0.000001;-0.000001;0.000001;0.000115;0.000089;0.000027;-0.000081;-0.000001;-0.000080;0.000585;0.000089;0.000496;0.000878;-0.000001;0.000880;-0.000447;0.000089;-0.000536;0.000582;-0.000001;0.000583;-0.000084;0.000089;-0.000173;-0.000031;-0.000001;-0.000030;-0.000000;0.000089;-0.000089;0.000001;-0.000001;0.000002
13305600.359887;-0.000000;0.000120;-0.000120;-0.000001;-0.000001;-0.000000;0.000140;0.000120;0.000020;-0.000084;-0.000001;-0.000083;0.000597;0.000120;0.000478;0.000876;-0.000001;0.000877;-0.000443;0.000120;-0.000562;0.000579;-0.000001;0.000580;-0.000092;0.000120;-0.000211;-0.000029;-0.000001;-0.000028;-0.000001;0.000120;-0.000120;0.000001;-0.000001;0.000002
13305600.379881;-0.000000;0.000165;-0.000165;-0.000001;-0.000001;-0.000001;0.000158;0.000165;-0.000007;-0.000094;-0.000001;-0.000093;0.000612;0.000165;0.000447;0.000874;-0.000001;0.000875;-0.000439;0.000165;-0.000604;0.000574;-0.000001;0.000575;-0.000096;0.000165;-0.000261;-0.000038;-0.000001;-0.000038;-0.000002;0.000165;-0.000166;0.000002;-0.000001;0.000002
13305600.399875;-0.000001;0.000222;-0.000222;-0.000001;-0.000001;-0.000000;0.000160;0.000222;-0.000062;-0.000117;-0.000001;-0.000117;0.000621;0.000222;0.000399;0.000866;-0.000001;0.000866;-0.000434;0.000222;-0.000656;0.000566;-0.000001;0.000567;-0.000098;0.000222;-0.000319;-0.000055;-0.000001;-0.000055;-0.000003;0.000222;-0.000225;0.000002;-0.000001;0.000002
13305600.419869;-0.000002;0.000284;-0.000286;-0.000001;-0.000001;0.000000;0.000153;0.000284;-0.000131;-0.000125;-0.000001;-0.000124;0.000619;0.000284;0.000334;0.000858;-0.000001;0.000859;-0.000427;0.000284;-0.000711;0.000563;-0.000001;0.000563;-0.000090;0.000284;-0.000375;-0.000067;-0.000001;-0.000066;-0.000004;0.000284;-0.000288;0.000001;-0.000001;0.000002
13305600.439862;-0.000004;0.000347;-0.000351;-0.000000;-0.000001;0.000000;0.000156;0.000347;-0.000192;-0.000134;-0.000001;-0.000133;0.000610;0.000347;0.000263;0.000853;-0.000001;0.000854;-0.000414;0.000347;-0.000762;0.000567;-0.000001;0.000567;-0.000090;0.000347;-0.000437;-0.000060;-0.000001;-0.000059;-0.000000;0.000347;-0.000348;0.000001;-0.000001;0.000001
13305600.459856;-0.000004;0.000409;-0.000412;-0.000001;-0.000001;0.000000;0.000138;0.000409;-0.000270;-0.000141;-0.000001;-0.000139;0.000610;0.000409;0.000201;0.000853;-0.000001;0.000854;-0.000396;0.000409;-0.000804;0.000579;-0.000001;0.000580;-0.000092;0.000409;-0.000501;-0.000063;-0.000001;-0.000062;0.000011;0.000409;-0.000397;0.000000;-0.000001;0.000001
13305600.479850;0.000000;0.000471;-0.000471;-0.000001;-0.000001;0.000000;0.000123;0.000471;-0.000348;-0.000112;-0.000001;-0.000111;0.000626;0.000471;0.000155;0.000858;-0.000001;0.000860;-0.000374;0.000471;-0.000845;0.000597;-0.000001;0.000598;-0.000077;0.000471;-0.000548;-0.000065;-0.000001;-0.000064;0.000033;0.000471;-0.000438;0.000001;-0.000001;0.000002
13305600.499844;0.000012;0.000542;-0.000529;-0.000002;-0.000002;-0.000001;0.000139;0.000542;-0.000403;-0.000084;-0.000002;-0.000082;0.000652;0.000542;0.000111;0.000864;-0.000002;0.000866;-0.000347;0.000542;-0.000888;0.000615;-0.000002;0.000617;-0.000053;0.000542;-0.000595;-0.000049;-0.000002;-0.000048;0.000064;0.000542;-0.000478;0.000002;-0.000002;0.000004
13305600.519837;0.000035;0.000625;-0.000591;-0.000004;-0.000003;-0.000002;0.000151;0.000625;-0.000474;-0.000076;-0.000003;-0.000073;0.000685;0.000625;0.000060;0.000863;-0.000003;0.000866;-0.000319;0.000625;-0.000945;0.000624;-0.000003;0.000626;-0.000030;0.000625;-0.000656;-0.000042;-0.000003;-0.000040;0.000097;0.000625;-0.000529;0.000004;-0.000003;0.000006
13305600.539831;0.000066;0.000724;-0.000659;-0.000006;-0.000003;-0.000003;0.000172;0.000724;-0.000552;-0.000061;-0.000003;-0.000057;0.000718;0.000724;-0.000006;0.000860;-0.000003;0.000863;-0.000295;0.000724;-0.001020;0.000622;-0.000003;0.000626;0.000011;0.000724;-0.000714;-0.000049;-0.000003;-0.000045;0.000126;0.000724;-0.000598;0.000004;-0.000003;0.000008
13305600.559825;0.000099;0.000837;-0.000739;-0.000007;-0.000004;-0.000003;0.000202;0.000837;-0.000636;-0.000058;-0.000004;-0.000054;0.000747;0.000837;-0.000091;0.000853;-0.000004;0.000857;-0.000269;0.000837;-0.001106;0.000615;-0.000004;0.000619;0.000054;0.000837;-0.000783;-0.000047;-0.000004;-0.000043;0.000153;0.000837;-0.000685;0.000004;-0.000004;0.000008
13305600.579819;0.000128;0.000963;-0.000835;-0.000007;-0.000004;-0.000003;0.000225;0.000963;-0.000738;-0.000051;-0.000004;-0.000046;0.000771;0.000963;-0.000191;0.000841;-0.000004;0.000846;-0.000235;0.000963;-0.001198;0.000604;-0.000004;0.000608;0.000090;0.000963;-0.000873;-0.000051;-0.000004;-0.000047;0.000183;0.000963;-0.000779;0.000002;-0.000004;0.000006
13305600.599812;0.000153;0.001099;-0.000946;-0.000005;-0.000004;-0.000001;0.000253;0.001099;-0.000846;-0.000042;-0.000004;-0.000038;0.000801;0.001099;-0.000298;0.000831;-0.000004;0.000835;-0.000188;0.001099;-0.001288;0.000598;-0.000004;0.000602;0.000137;0.001099;-0.000962;-0.000059;-0.000004;-0.000055;0.000230;0.001099;-0.000870;-0.000001;-0.000004;0.000003
13305600.619806;0.000180;0.001248;-0.001068;-0.000003;-0.000003;-0.000000;0.000281;0.001248;-0.000968;-0.000041;-0.000003;-0.000037;0.000852;0.001248;-0.000397;0.000824;-0.000003;0.000827;-0.000117;0.001248;-0.001365;0.000599;-0.000003;0.000602;0.000194;0.001248;-0.001054;-0.000070;-0.000003;-0.000066;0.000303;0.001248;-0.000945;-0.000003;-0.000003;0.000001
13305600.639800;0.000222;0.001409;-0.001187;-0.000003;-0.000003;-0.000000;0.000323;0.001409;-0.001086;-0.000042;-0.000003;-0.000039;0.000934;0.001409;-0.000475;0.000824;-0.000003;0.000826;-0.000016;0.001409;-0.001426;0.000607;-0.000003;0.000610;0.000273;0.001409;-0.001136;-0.000089;-0.000003;-0.000086;0.000413;0.001409;-0.000996;-0.000003;-0.000003;0.000000
13305600.659794;0.000291;0.001578;-0.001287;-0.000004;-0.000003;-0.000002;0.000389;0.001578;-0.001188;-0.000044;-0.000003;-0.000041;0.001049;0.001578;-0.000529;0.000829;-0.000003;0.000832;0.000113;0.001578;-0.001465;0.000621;-0.000003;0.000623;0.000379;0.001578;-0.001199;-0.000109;-0.000003;-0.000106;0.000559;0.001578;-0.001019;-0.000001;-0.000003;0.000002
13305600.679787;0.000398;0.001749;-0.001351;-0.000007;-0.000003;-0.000004;0.000493;0.001749;-0.001256;-0.000045;-0.000003;-0.000042;0.001188;0.001749;-0.000561;0.000837;-0.000003;0.000840;0.000267;0.001749;-0.001482;0.000629;-0.000003;0.000632;0.000522;0.001749;-0.001227;-0.000123;-0.000003;-0.000120;0.000731;0.001749;-0.001018;0.000002;-0.000003;0.000005
13305600.699781;0.000543;0.001920;-0.001377;-0.000009;-0.000004;-0.000005;0.000636;0.001920;-0.001284;-0.000051;-0.000004;-0.000047;0.001336;0.001920;-0.000584;0.000843;-0.000004;0.000847;0.000422;0.001920;-0.001498;0.000629;-0.000004;0.000633;0.000698;0.001920;-0.001223;-0.000122;-0.000004;-0.000118;0.000905;0.001920;-0.001015;0.000003;-0.000004;0.000007
13305600.719775;0.000713;0.002091;-0.001378;-0.000010;-0.000004;-0.000006;0.000808;0.002091;-0.001284;-0.000062;-0.000004;-0.000057;0.001482;0.002091;-0.000610;0.000841;-0.000004;0.000845;0.000557;0.002091;-0.001535;0.000630;-0.000004;0.000635;0.000883;0.002091;-0.001208;-0.000115;-0.000004;-0.000110;0.001066;0.002091;-0.001025;0.000002;-0.000004;0.000007
13305600.739769;0.000884;0.002268;-0.001384;-0.000010;-0.000004;-0.000006;0.000982;0.002268;-0.001286;-0.000074;-0.000004;-0.000070;0.001624;0.002268;-0.000644;0.000834;-0.000004;0.000837;0.000688;0.002268;-0.001580;0.000635;-0.000004;0.000639;0.001047;0.002268;-0.001221;-0.000109;-0.000004;-0.000105;0.001218;0.002268;-0.001050;0.000001;-0.000004;0.000005
13305600.759762;0.001036;0.002453;-0.001416;-0.000007;-0.000003;-0.000004;0.001136;0.002453;-0.001316;-0.000083;-0.000003;-0.000080;0.001770;0.002453;-0.000683;0.000822;-0.000003;0.000825;0.000837;0.002453;-0.001616;0.000643;-0.000003;0.000646;0.001197;0.002453;-0.001256;-0.000114;-0.000003;-0.000111;0.001379;0.002453;-0.001074;0.000001;-0.000003;0.000004
13305600.779756;0.001176;0.002649;-0.001473;-0.000006;-0.000002;-0.000004;0.001269;0.002649;-0.001380;-0.000084;-0.000002;-0.000081;0.001943;0.002649;-0.000706;0.000813;-0.000002;0.000815;0.001010;0.002649;-0.001639;0.000656;-0.000002;0.000658;0.001367;0.002649;-0.001282;-0.000130;-0.000002;-0.000127;0.001570;0.002649;-0.001079;0.000001;-0.000002;0.000003
13305600.799750;0.001327;0.002858;-0.001531;-0.000006;-0.000002;-0.000004;0.001406;0.002858;-0.001453;-0.000079;-0.000002;-0.000078;0.002154;0.002858;-0.000704;0.000813;-0.000002;0.000814;0.001219;0.002858;-0.001639;0.000681;-0.000002;0.000682;0.001580;0.002858;-0.001279;-0.000145;-0.000002;-0.000143;0.001803;0.002858;-0.001056;0.000001;-0.000002;0.000003
13305600.819744;0.001515;0.003078;-0.001563;-0.000008;-0.000002;-0.000006;0.001581;0.003078;-0.001497;-0.000076;-0.000002;-0.000073;0.002401;0.003078;-0.000676;0.000820;-0.000002;0.000822;0.001466;0.003078;-0.001611;0.000706;-0.000002;0.000708;0.001837;0.003078;-0.001241;-0.000158;-0.000002;-0.000156;0.002075;0.003078;-0.001003;0.000002;-0.000002;0.000004
13305600.839737;0.001749;0.003303;-0.001553;-0.000010;-0.000003;-0.000007;0.001816;0.003303;-0.001487;-0.000073;-0.000003;-0.000070;0.002676;0.003303;-0.000627;0.000826;-0.000003;0.000829;0.001752;0.003303;-0.001551;0.000720;-0.000003;0.000723;0.002131;0.003303;-0.001172;-0.000169;-0.000003;-0.000166;0.002379;0.003303;-0.000924;0.000002;-0.000003;0.000005
13305600.859731;0.002029;0.003528;-0.001499;-0.000012;-0.000004;-0.000008;0.002109;0.003528;-0.001419;-0.000072;-0.000004;-0.000068;0.002967;0.003528;-0.000561;0.000827;-0.000004;0.000831;0.002063;0.003528;-0.001465;0.000715;-0.000004;0.000719;0.002452;0.003528;-0.001076;-0.000169;-0.000004;-0.000165;0.002703;0.003528;-0.000826;0.000002;-0.000004;0.000006
13305600.879725;0.002342;0.003751;-0.001409;-0.000013;-0.000004;-0.000008;0.002444;0.003751;-0.001307;-0.000073;-0.000004;-0.000069;0.003268;0.003751;-0.000482;0.000825;-0.000004;0.000830;0.002377;0.003751;-0.001373;0.000702;-0.000004;0.000706;0.002784;0.003751;-0.000967;-0.000158;-0.000004;-0.000154;0.003040;0.003751;-0.000711;0.000001;-0.000004;0.000006
13305600.899719;0.002674;0.003969;-0.001295;-0.000013;-0.000004;-0.000009;0.002801;0.003969;-0.001168;-0.000075;-0.000004;-0.000071;0.003585;0.003969;-0.000385;0.000824;-0.000004;0.000828;0.002696;0.003969;-0.001273;0.000697;-0.000004;0.000701;0.003113;0.003969;-0.000856;-0.000144;-0.000004;-0.000140;0.003387;0.003969;-0.000582;0.000001;-0.000004;0.000005
13305600.919712;0.003016;0.004185;-0.001168;-0.000013;-0.000003;-0.000010;0.003168;0.004185;-0.001017;-0.000079;-0.000003;-0.000075;0.003921;0.004185;-0.000264;0.000822;-0.000003;0.000826;0.003025;0.004185;-0.001160;0.000697;-0.000003;0.000701;0.003444;0.004185;-0.000741;-0.000142;-0.000003;-0.000139;0.003736;0.004185;-0.000449;0.000001;-0.000003;0.000005
13305600.939706;0.003368;0.004402;-0.001034;-0.000013;-0.000003;-0.000011;0.003538;0.004402;-0.000865;-0.000082;-0.000003;-0.000079;0.004277;0.004402;-0.000125;0.000823;-0.000003;0.000826;0.003358;0.004402;-0.001044;0.000701;-0.000003;0.000703;0.003784;0.004402;-0.000619;-0.000150;-0.000003;-0.000147;0.004080;0.004402;-0.000322;0.000002;-0.000003;0.000005
13305600.959700;0.003735;0.004627;-0.000892;-0.000014;-0.000002;-0.000011;0.003909;0.004627;-0.000718;-0.000081;-0.000002;-0.000079;0.004645;0.004627;0.000017;0.000824;-0.000002;0.000827;0.003689;0.004627;-0.000938;0.000703;-0.000002;0.000705;0.004141;0.004627;-0.000486;-0.000157;-0.000002;-0.000155;0.004413;0.004627;-0.000214;0.000003;-0.000002;0.000005
13305600.979694;0.004114;0.004860;-0.000745;-0.000013;-0.000002;-0.000011;0.004286;0.004860;-0.000574;-0.000078;-0.000002;-0.000076;0.005009;0.004860;0.000149;0.000824;-0.000002;0.000826;0.004018;0.004860;-0.000842;0.000704;-0.000002;0.000707;0.004516;0.004860;-0.000344;-0.000159;-0.000002;-0.000157;0.004738;0.004860;-0.000121;0.000004;-0.000002;0.000007
13305600.999687;0.004498;0.005093;-0.000595;-0.000011;-0.000002;-0.000009;0.004669;0.005093;-0.000424;-0.000077;-0.000002;-0.000075;0.005360;0.005093;0.000268;0.000822;-0.000002;0.000824;0.004350;0.005093;-0.000743;0.000708;-0.000002;0.000710;0.004894;0.005093;-0.000199;-0.000151;-0.000002;-0.000149;0.005065;0.005093;-0.000027;0.000006;-0.000002;0.000008
13305601.019681;0.004876;0.005319;-0.000443;-0.000007;-0.000002;-0.000006;0.005057;0.005319;-0.000262;-0.000080;-0.000002;-0.000079;0.005698;0.005319;0.000380;0.000823;-0.000002;0.000824;0.004695;0.005319;-0.000624;0.000712;-0.000002;0.000714;0.005261;0.005319;-0.000058;-0.000133;-0.000002;-0.000131;0.005404;0.005319;0.000085;0.000007;-0.000002;0.000009
13305601.039675;0.005249;0.005540;-0.000291;-0.000003;-0.000001;-0.000002;0.005449;0.005540;-0.000091;-0.000089;-0.000001;-0.000089;0.006033;0.005540;0.000492;0.000825;-0.000001;0.000826;0.005055;0.005540;-0.000485;0.000721;-0.000001;0.000722;0.005613;0.005540;0.000073;-0.000113;-0.000001;-0.000113;0.005758;0.005540;0.000218;0.000007;-0.000001;0.000008
13305601.059669;0.005619;0.005766;-0.000148;-0.000000;-0.000000;-0.000000;0.005845;0.005766;0.000078;-0.000100;-0.000000;-0.000100;0.006386;0.005766;0.000620;0.000835;-0.000000;0.000835;0.005430;0.005766;-0.000336;0.000735;-0.000000;0.000735;0.005960;0.005766;0.000193;-0.000106;-0.000000;-0.000106;0.006123;0.005766;0.000357;0.000007;-0.000000;0.000007
13305601.079662;0.005989;0.006002;-0.000013;0.000002;0.000000;0.000001;0.006244;0.006002;0.000242;-0.000110;0.000000;-0.000110;0.006769;0.006002;0.000767;0.000855;0.000000;0.000855;0.005808;0.006002;-0.000194;0.000750;0.000000;0.000749;0.006313;0.006002;0.000311;-0.000113;0.000000;-0.000113;0.006492;0.006002;0.000490;0.000007;0.000000;0.000006
13305601.099656;0.006367;0.006242;0.000125;0.000002;-0.000000;0.000002;0.006645;0.006242;0.000403;-0.000117;-0.000000;-0.000117;0.007172;0.006242;0.000930;0.000878;-0.000000;0.000878;0.006169;0.006242;-0.000073;0.000765;-0.000000;0.000765;0.006676;0.006242;0.000434;-0.000126;-0.000000;-0.000126;0.006851;0.006242;0.000609;0.000007;-0.000000;0.000007
13305601.119650;0.006762;0.006477;0.000286;0.000000;-0.000001;0.000002;0.007051;0.006477;0.000574;-0.000117;-0.000001;-0.000116;0.007575;0.006477;0.001099;0.000897;-0.000001;0.000898;0.006496;0.006477;0.000020;0.000779;-0.000001;0.000781;0.007043;0.006477;0.000566;-0.000131;-0.000001;-0.000130;0.007185;0.006477;0.000709;0.000008;-0.000001;0.000009
13305601.139644;0.007175;0.006702;0.000473;0.000000;-0.000002;0.000003;0.007461;0.006702;0.000759;-0.000115;-0.000002;-0.000113;0.007957;0.006702;0.001255;0.000911;-0.000002;0.000913;0.006784;0.006702;0.000082;0.000789;-0.000002;0.000791;0.007395;0.006702;0.000694;-0.000129;-0.000002;-0.000127;0.007483;0.006702;0.000781;0.000009;-0.000002;0.000011
13305601.159637;0.007591;0.006924;0.000666;0.000002;-0.000003;0.000005;0.007869;0.006924;0.000945;-0.000114;-0.000003;-0.000112;0.008306;0.006924;0.001382;0.000935;-0.000003;0.000938;0.007034;0.006924;0.000110;0.000785;-0.000003;0.000787;0.007705;0.006924;0.000781;-0.000122;-0.000003;-0.000119;0.007737;0.006924;0.000813;0.000008;-0.000003;0.000011
13305601.179631;0.007989;0.007151;0.000838;0.000006;-0.000002;0.000008;0.008259;0.007151;0.001108;-0.000119;-0.000002;-0.000117;0.008622;0.007151;0.001471;0.000963;-0.000002;0.000965;0.007264;0.007151;0.000113;0.000767;-0.000002;0.000769;0.007956;0.007151;0.000805;-0.000111;-0.000002;-0.000109;0.007952;0.007151;0.000801;0.000004;-0.000002;0.000006
13305601.199625;0.008354;0.007384;0.000970;0.000010;0.000000;0.000009;0.008617;0.007384;0.001233;-0.000134;0.000000;-0.000134;0.008922;0.007384;0.001539;0.000989;0.000000;0.000989;0.007496;0.007384;0.000112;0.000748;0.000000;0.000748;0.008154;0.007384;0.000771;-0.000108;0.000000;-0.000108;0.008149;0.007384;0.000766;-0.000000;0.000000;-0.000000
13305601.219618;0.008677;0.007615;0.001062;0.000010;0.000002;0.000008;0.008936;0.007615;0.001322;-0.000159;0.000002;-0.000161;0.009206;0.007615;0.001592;0.001016;0.000002;0.001014;0.007751;0.007615;0.000136;0.000739;0.000002;0.000736;0.008335;0.007615;0.000721;-0.000120;0.000002;-0.000122;0.008359;0.007615;0.000745;-0.000001;0.000002;-0.000003
13305601.239612;0.008965;0.007832;0.001133;0.000008;0.000003;0.000006;0.009225;0.007832;0.001393;-0.000185;0.000003;-0.000188;0.009483;0.007832;0.001651;0.001038;0.000003;0.001035;0.008022;0.007832;0.000191;0.000743;0.000003;0.000740;0.008544;0.007832;0.000712;-0.000135;0.000003;-0.000138;0.008599;0.007832;0.000767;-0.000001;0.000003;-0.000004
13305601.259606;0.009239;0.008028;0.001211;0.000007;0.000002;0.000006;0.009493;0.008028;0.001465;-0.000204;0.000002;-0.000206;0.009770;0.008028;0.001742;0.001057;0.000002;0.001056;0.008283;0.008028;0.000255;0.000757;0.000002;0.000755;0.008797;0.008028;0.000770;-0.000142;0.000002;-0.000144;0.008850;0.008028;0.000822;-0.000002;0.000002;-0.000003
13305601.279600;0.009520;0.008206;0.001313;0.000008;-0.000000;0.000009;0.009757;0.008206;0.001550;-0.000215;-0.000000;-0.000215;0.010061;0.008206;0.001854;0.001081;-0.000000;0.001081;0.008502;0.008206;0.000296;0.000777;-0.000000;0.000778;0.009061;0.008206;0.000854;-0.000136;-0.000000;-0.000136;0.009075;0.008206;0.000869;-0.000005;-0.000000;-0.000005
