SEP=;
Time[s];Ux(CN_5);Ux(CN_7);Ux_Residual(CN_5-CN_7);Uy(CN_5);Uy(CN_7);Uy_Residual(CN_5-CN_7);Ux(CN_1);Ux(CN_7);Ux_Residual(CN_1-CN_7);Uy(CN_1);Uy(CN_7);Uy_Residual(CN_1-CN_7);Ux(CN_4);Ux(CN_7);Ux_Residual(CN_4-CN_7);Uy(CN_4);Uy(CN_7);Uy_Residual(CN_4-CN_7);Ux(CN_3);Ux(CN_7);Ux_Residual(CN_3-CN_7);Uy(CN_3);Uy(CN_7);Uy_Residual(CN_3-CN_7);Ux(CN_2);Ux(CN_7);Ux_Residual(CN_2-CN_7);Uy(CN_2);Uy(CN_7);Uy_Residual(CN_2-CN_7);Ux(CN_6);Ux(CN_7);Ux_Residual(CN_6-CN_7);Uy(CN_6);Uy(CN_7);Uy_Residual(CN_6-CN_7)
13305600.020000;0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000001;-0.000000;0.000001;-0.000003;0.000000;-0.000003;0.000038;-0.000000;0.000038;0.000062;0.000000;0.000062;-0.000034;-0.000000;-0.000034;0.000055;0.000000;0.000055;0.000000;-0.000000;0.000000;-0.000001;0.000000;-0.000001;-0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000
13305600.040000;0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000009;-0.000000;0.000009;-0.000013;0.000000;-0.000013;0.000139;-0.000000;0.000139;0.000246;0.000000;0.000246;-0.000119;-0.000000;-0.000119;0.000209;0.000000;0.000209;-0.000004;-0.000000;-0.000004;-0.000003;0.000000;-0.000003;-0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000
13305600.060000;0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000018;-0.000000;0.000018;-0.000018;0.000000;-0.000018;0.000230;-0.000000;0.000230;0.000440;0.000000;0.000440;-0.000184;-0.000000;-0.000184;0.000362;0.000000;0.000362;-0.000013;-0.000000;-0.000013;-0.000004;0.000000;-0.000004;-0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000
13305600.080000;0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000;0.000015;-0.000000;0.000015;-0.000022;0.000000;-0.000022;0.000303;-0.000000;0.000303;0.000585;0.000000;0.000585;-0.000234;-0.000000;-0.000234;0.000464;0.000000;0.000464;-0.000011;-0.000000;-0.000011;-0.000004;0.000000;-0.000004;-0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000
13305600.100000;0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000015;-0.000000;0.000015;-0.000028;0.000000;-0.000028;0.000361;-0.000000;0.000361;0.000675;0.000000;0.000674;-0.000276;-0.000000;-0.000276;0.000515;0.000000;0.000515;-0.000012;-0.000000;-0.000012;-0.000005;0.000000;-0.000006;-0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000
13305600.120000;0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000;0.000015;-0.000000;0.000015;-0.000029;-0.000000;-0.000028;0.000406;-0.000000;0.000406;0.000731;-0.000000;0.000731;-0.000305;-0.000000;-0.000305;0.000543;-0.000000;0.000543;-0.000012;-0.000000;-0.000012;-0.000006;-0.000000;-0.000005;-0.000000;-0.000000;0.000000;0.000000;-0.000000;0.000000
13305600.140000;0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000000;0.000017;-0.000001;0.000018;-0.000029;-0.000000;-0.000028;0.000431;-0.000001;0.000431;0.000772;-0.000000;0.000773;-0.000324;-0.000001;-0.000323;0.000558;-0.000000;0.000558;-0.000012;-0.000001;-0.000012;-0.000006;-0.000000;-0.000005;-0.000000;-0.000001;0.000001;0.000000;-0.000000;0.000000
13305600.160000;0.000000;-0.000000;0.000000;0.000000;0.000000;-0.000000;0.000017;-0.000000;0.000017;-0.000027;0.000000;-0.000028;0.000446;-0.000000;0.000447;0.000797;0.000000;0.000797;-0.000343;-0.000000;-0.000343;0.000558;0.000000;0.000558;-0.000012;-0.000000;-0.000012;-0.000006;0.000000;-0.000006;0.000000;-0.000000;0.000000;-0.000000;0.000000;-0.000000
13305600.180000;-0.000000;-0.000000;0.000000;0.000000;0.000001;-0.000001;0.000014;-0.000000;0.000014;-0.000023;0.000001;-0.000024;0.000465;-0.000000;0.000465;0.000802;0.000001;0.000801;-0.000357;-0.000000;-0.000357;0.000553;0.000001;0.000552;-0.000011;-0.000000;-0.000011;-0.000005;0.000001;-0.000006;0.000000;-0.000000;0.000000;-0.000000;0.000001;-0.000001
13305600.200000;-0.000000;-0.000001;0.000001;0.000000;0.000001;-0.000001;0.000013;-0.000001;0.000013;-0.000028;0.000001;-0.000029;0.000487;-0.000001;0.000487;0.000800;0.000001;0.000799;-0.000371;-0.000001;-0.000370;0.000560;0.000001;0.000558;-0.000010;-0.000001;-0.000010;-0.000007;0.000001;-0.000008;-0.000000;-0.000001;0.000001;-0.000000;0.000001;-0.000001
